summary_scope,final_execution_bucket,production_governance_status,final_recommendation,execution_verdict,production_governance_best_evidence_tier,rows_total,base_actionable_rows,final_actionable_rows,bet_rows,lean_play_rows,avg_selection_score,avg_primary_edge,avg_production_governance_rule_count,avg_production_governance_premium_rule_count,avg_production_governance_standard_rule_count,avg_production_governance_generic_rule_count
overall,,,,,,19,17,10,10,0,88.1295,0.171438,14.2632,7.9474,6.3158,0.0
by_final_execution_bucket,APPROVED_PREMIUM,,,,,10,10,10,10,0,90.155,0.216044,22.1,12.5,9.6,0.0
by_final_execution_bucket,DOWNGRADED,,,,,7,7,0,0,0,85.1557,0.107715,7.1429,3.7143,3.4286,0.0
by_final_execution_bucket,WATCH,,,,,2,0,0,0,0,88.41,,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,APPROVED_PREMIUM,APPROVED_BY_PREMIUM_PROMOTED_RULE,,,,10,10,10,10,0,90.155,0.216044,22.1,12.5,9.6,0.0
by_bucket_and_governance_status,DOWNGRADED,APPROVED_BY_PREMIUM_PROMOTED_RULE,,,,2,2,0,0,0,84.36,0.20702,25.0,13.0,12.0,0.0
by_bucket_and_governance_status,DOWNGRADED,DOWNGRADED_NO_PROMOTED_RULE_MATCH,,,,5,5,0,0,0,85.474,0.067993,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,,,,2,0,0,0,0,88.41,,0.0,0.0,0.0,0.0
by_bucket_and_final_recommendation,APPROVED_PREMIUM,,BET,,,10,10,10,10,0,90.155,0.216044,22.1,12.5,9.6,0.0
by_bucket_and_final_recommendation,DOWNGRADED,,WATCH,,,7,7,0,0,0,85.1557,0.107715,7.1429,3.7143,3.4286,0.0
by_bucket_and_final_recommendation,WATCH,,MODEL_ONLY,,,2,0,0,0,0,88.41,,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,APPROVED_PREMIUM,,,CORE_SHORTLIST,,2,2,2,2,0,95.2,0.244283,25.0,13.0,12.0,0.0
by_bucket_and_execution_verdict,APPROVED_PREMIUM,,,TOP_CORE,,2,2,2,2,0,97.075,0.227011,25.0,13.0,12.0,0.0
by_bucket_and_execution_verdict,APPROVED_PREMIUM,,,WATCH,,6,6,6,6,0,86.1667,0.202976,20.1667,12.1667,8.0,0.0
by_bucket_and_execution_verdict,DOWNGRADED,,,WATCH,,7,7,0,0,0,85.1557,0.107715,7.1429,3.7143,3.4286,0.0
by_bucket_and_execution_verdict,WATCH,,,CORE_SHORTLIST,,1,0,0,0,0,95.4,,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,WATCH,,,WATCH,,1,0,0,0,0,81.42,,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,APPROVED_PREMIUM,,,,PREMIUM_EVIDENCE,10,10,10,10,0,90.155,0.216044,22.1,12.5,9.6,0.0
by_bucket_and_best_evidence_tier,DOWNGRADED,,,,PREMIUM_EVIDENCE,2,2,0,0,0,84.36,0.20702,25.0,13.0,12.0,0.0
by_bucket_and_best_evidence_tier,DOWNGRADED,,,,,5,5,0,0,0,85.474,0.067993,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,WATCH,,,,,2,0,0,0,0,88.41,,0.0,0.0,0.0,0.0
