fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1544952,Palermo,Catanzaro,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,91.31,A_ANALIZAR_PRIMERO,
1494229,Gais,Hammarby FF,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,90.27,A_ANALIZAR_PRIMERO,
1535304,Independiente del Valle,Libertad Asuncion,AWAY_TRAILING,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,91.04,A_ANALIZAR_PRIMERO,away_trailing_keep_away_live
1494659,Aalesund,Brann,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,88.22,A_ANALIZAR_PRIMERO,
1494657,Start,Bodo/Glimt,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,87.24,A_ANALIZAR_PRIMERO,
1535308,Club Nacional,Universitario,HOME_TRAILING,OVER_OR_BTTS_CHECK,89.7,A_ANALIZAR_PRIMERO,home_trailing_flip_away_to_over
1535312,Santa Fe,Platense,HOME_TRAILING,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,89.03,A_ANALIZAR_PRIMERO,home_trailing_boost
1544596,SC Freiburg,Aston Villa,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,82.96,A_ANALIZAR_PRIMERO,
1545424,Willem II,FC Volendam,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,82.83,A_ANALIZAR_PRIMERO,
1535299,Boca Juniors,Cruzeiro,HOME_TRAILING,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,84.31,A_ANALIZAR_PRIMERO,home_trailing_boost
1494609,Lillestrom,Kristiansund BK,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,78.81,A_ANALIZAR_PRIMERO,
1545403,Torreense,Casa Pia,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,77.58,A_ANALIZAR_PRIMERO,
1535206,Boston River,O'Higgins,HOME_TRAILING,OVER_OR_BTTS_CHECK,81.17,A_ANALIZAR_PRIMERO,home_trailing_flip_away_to_over
1535298,Always Ready,Mirassol,HOME_TRAILING,OVER_OR_BTTS_CHECK,80.42,A_ANALIZAR_PRIMERO,home_trailing_boost
1535207,Deportivo Cuenca,Deportivo Recoleta,LEVEL_TIE,OVER_OR_BTTS_CHECK,76.42,A_ANALIZAR_PRIMERO,level_tie_flip_away_to_over
1535203,America de Cali,Tigre,HOME_TRAILING,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,79.31,A_ANALIZAR_PRIMERO,home_trailing_boost
1535217,Sao Paulo,Millonarios,LEVEL_TIE,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,73.43,A_ANALIZAR_PRIMERO,level_tie_soft_opening
1535212,Olimpia,Vasco DA Gama,HOME_TRAILING,OVER_OR_BTTS_CHECK,76.91,A_ANALIZAR_PRIMERO,home_trailing_boost
1535216,Santos,San Lorenzo,LEVEL_TIE,OVER_OR_BTTS_CHECK,70.3,A_ANALIZAR_PRIMERO,level_tie_soft_opening
1541917,Hapoel Kfar Shalem,Kiryat Yam SC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1541915,Hapoel Ramat Gan,Hapoel Rishon LeZion,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1541914,Maccabi Herzliya,Hapoel Kfar Saba,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1541911,Maccabi Petah Tikva,Bnei Yehuda,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1533682,AL Masry,Al Ahly,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1533683,Pyramids FC,Smouha SC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1533684,Zamalek SC,Ceramica Cleopatra,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495727,Ilves,Inter Turku,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495728,KuPS,FF Jaro,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1542924,Daquilema FC,Emelec,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,0.0,NO_DATA_BLOCKED,
