execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1494194,2026-07-04,Allsvenskan,Degerfors IF,Malmo FF,OVER_2_5,APPROVED_PREMIUM,BET,114.694064171123,80.93,0.6824,1.87,0.14764064171123,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-07-04,2026-07-05T09:47:43+00:00,POST,OFFICIAL_RESULTS,PASS,2026-07-04-20260705T094743Z
2,PREMIUM_CORE,1506988,2026-07-04,K League 1,Jeonbuk Motors,Gangwon FC,OVER_1_5,APPROVED_PREMIUM,BET,113.75243243243244,77.83,0.8449,1.48,0.1692243243243243,WIN,0.48,WIN,0.48,RESULT_AVAILABLE,2026-07-04,2026-07-05T09:47:43+00:00,POST,OFFICIAL_RESULTS,PASS,2026-07-04-20260705T094743Z
