fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1494198,Halmstad,Vasteras SK FK,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,85.05,A_ANALIZAR_PRIMERO,
1494194,Degerfors IF,Malmo FF,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,75.73,A_ANALIZAR_PRIMERO,
1506988,Jeonbuk Motors,Gangwon FC,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,72.63,A_ANALIZAR_PRIMERO,
1506987,Daejeon Citizen,Bucheon FC 1995,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,66.98,A_ANALIZAR_PRIMERO,
1506986,FC Anyang,Pohang Steelers,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,66.07,A_ANALIZAR_PRIMERO,
1547581,Panevėžys,Hegelmann Litauen,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520752,Criciuma,Sport Recife,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520756,Londrina,CRB,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520758,Novorizontino,Atletico Goianiense,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526878,Confiança,Barra,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526881,Maranhão,Inter De Limeira,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526882,Maringá,Volta Redonda,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526883,Santa Cruz,Ituano,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495724,FF Jaro,Ilves,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495723,Lahti,Gnistan,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495725,SJK,Turku PS,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495726,VPS,Mariehamn,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
