target_date,generated_at,rules_available,candidate_rules_applied,shadow_rows,finished_shadow_rows,pending_shadow_rows,hit_rows,miss_rows,void_rows,not_evaluated_rows,shadow_outcome_counts,rule_market_counts,rule_decision_counts,paper_trade_permission_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-07-04,2026-07-04T10:37:37+01:00,84,24,10,10,0,7,1,2,0,HIT=7; VOID=2; MISS=1,OVER_1_5=5; API_DNB=2; API_DOUBLE_CHANCE=2; UNDER_3_5=1,FUTURE_RULE_REVIEW_ONLY=10,SHADOW_ONLY=10,NO_RULE_ACTIVATION_PERMISSION=10,NO_PICK_PERMISSION=10,NO_STAKE_PERMISSION=10,"Track shadow outcomes over future runs. This ledger cannot activate rules, picks, or stake.",NO,NO
