date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-07-04,Atlantic/Canary,589,589,442,17,17,5,5,2,0,2,0,0,3,0,0,/home/runner/work/vsigma/vsigma/data/processed/today/2026-07-04,2026-07-04T10:13:17.243011+00:00
