target_date,generated_at,source_rows_reviewed,bridge_rows_written,promotion_ready_review_only_rows,blocked_rows,status_counts,signal_band_counts,promotion_permission_counts,pick_permission_counts,stake_permission_counts,auto_apply,production_change
2026-06-08,2026-06-09T21:52:23+01:00,44,44,35,9,PROMOTION_INPUT_READY_REVIEW_ONLY=35; COVERAGE_ONLY_NO_PROMOTION=9,HIGH_SIGNAL_REVIEW=15; MEDIUM_SIGNAL_REVIEW=14; WEAK_SIGNAL=11; LOW_SIGNAL_REVIEW=4,REVIEW_ONLY_PROMOTION_INPUT=35; NO_PROMOTION_PERMISSION=9,NO_PICK_PERMISSION=44,NO_STAKE_PERMISSION=44,NO,NO
