target_date,generated_at,rows_reviewed,finished_rows,pending_rows,accuracy_bucket_counts,api_1x2_counts,api_double_chance_counts,api_dnb_counts,over_1_5_counts,over_2_5_counts,under_3_5_counts,btts_counts,canonical_board_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-08,2026-06-09T21:52:34+01:00,29,27,2,PARTIAL_SIGNAL_VALIDATED=12; STRONG_SIGNAL_VALIDATED=10; SIGNAL_FAILED=5; PENDING_RESULT=2,HIT=15; MISS=12; PENDING_RESULT=2,HIT=21; MISS=6; PENDING_RESULT=2,HIT=15; VOID=6; MISS=6; PENDING_RESULT=2,HIT=18; MISS=9; PENDING_RESULT=2,MISS=16; HIT=11; PENDING_RESULT=2,HIT=20; MISS=7; PENDING_RESULT=2,MISS=14; HIT=13; PENDING_RESULT=2,NO_CANONICAL_BOARD_PERMISSION=29,NO_PICK_PERMISSION=29,NO_STAKE_PERMISSION=29,Use this ledger to calibrate signal buckets after results are final. Do not promote picks or stake from it.,NO,NO
