target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-08,2026-06-09T11:43:33+01:00,LOCAL_RAW_CANDIDATES_FOUND,1490,70,282,"Review accepted rows, then feed normal scoring gates.",NO,NO
