target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,fixture_status,downstream_use,scored_candidate_status,fixture_detail_available,predictions_available,odds_available,prediction_winner_name,pred_home_total_pct,pred_away_total_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_2_5_odd,under_2_5_odd,market_signal_summary,candidate_signal_score,candidate_signal_band,promotion_input_status,promotion_input_reason,promotion_permission,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-08,2026-06-09T18:13:07+01:00,1512930,Aigle Royal,Gazelle,Elite One,Cameroon,2026-06-07T14:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Aigle Royal,56.2,43.8,,,,,,prediction_winner=Aigle Royal | pred_total_home_away=56.2/43.8,43,LOW_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1512932,Dynamo de Douala,Cotonsport,Elite One,Cameroon,2026-06-07T14:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Dynamo de Douala,48.3,51.7,,,,,,prediction_winner=Dynamo de Douala | pred_total_home_away=48.3/51.7,30,WEAK_SIGNAL,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1512933,Jeunes Fauves,Aigle Royal de Moungo,Elite One,Cameroon,2026-06-08T14:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Aigle Royal de Moungo,28.3,71.8,,,,,,prediction_winner=Aigle Royal de Moungo | pred_total_home_away=28.3/71.8,70,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1512935,Panthère,Victoria United,Elite One,Cameroon,2026-06-07T14:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Panthère,60.0,40.0,,,,,,prediction_winner=Panthère | pred_total_home_away=60.0/40.0,55,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1512936,Stade Renard,Unisport Bafang,Elite One,Cameroon,2026-06-07T14:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Stade Renard,48.0,52.0,,,,,,prediction_winner=Stade Renard | pred_total_home_away=48.0/52.0,31,WEAK_SIGNAL,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1547532,Foncha ST,Tonnerre,Elite Two,Cameroon,2026-06-08T14:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Tonnerre,35.0,65.0,,,,,,prediction_winner=Tonnerre | pred_total_home_away=35.0/65.0,70,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1547533,Sable,Bafmeng United,Elite Two,Cameroon,2026-06-08T14:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Sable,68.5,31.5,,,,,,prediction_winner=Sable | pred_total_home_away=68.5/31.5,70,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1505175,Järfälla,Stocksund,Ettan - Norra,Sweden,2026-06-08T17:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Järfälla,51.5,48.7,1.70,4.20,3.70,2.40,1.50,prediction_winner=Järfälla | pred_total_home_away=51.5/48.7 | 1x2=1.70/4.20/3.70 | ou2.5=2.40/1.50,59,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1505178,Stockholm Internazionale,Vasalund,Ettan - Norra,Sweden,2026-06-08T17:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Stockholm Internazionale,59.2,40.8,1.73,3.80,3.90,1.53,2.38,prediction_winner=Stockholm Internazionale | pred_total_home_away=59.2/40.8 | 1x2=1.73/3.80/3.90 | ou2.5=1.53/2.38,82,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1504451,Angelholms FF,Olympic,Ettan - Södra,Sweden,2026-06-08T17:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Olympic,46.7,53.5,2.20,3.55,2.75,1.62,2.20,prediction_winner=Olympic | pred_total_home_away=46.7/53.5 | 1x2=2.20/3.55/2.75 | ou2.5=1.62/2.20,65,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1504458,Utsikten,Rosengård,Ettan - Södra,Sweden,2026-06-08T17:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Rosengård,34.7,65.3,5.50,4.10,1.48,1.65,2.15,prediction_winner=Rosengård | pred_total_home_away=34.7/65.3 | 1x2=5.50/4.10/1.48 | ou2.5=1.65/2.15,100,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1550045,Baghdad,Karbala,Iraqi League,Iraq,2026-06-08T15:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Baghdad,71.0,29.0,,,,,,prediction_winner=Baghdad | pred_total_home_away=71.0/29.0,70,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1541619,Kiffen,PuiU Helsinki,Kakkonen - Lohko A,Finland,2026-06-08T16:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Kiffen,71.0,29.0,1.57,4.00,4.20,,,prediction_winner=Kiffen | pred_total_home_away=71.0/29.0 | 1x2=1.57/4.00/4.20,90,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1548299,Enppi,AL Masry,League Cup,Egypt,2026-06-08T17:30:00+00:00,FT,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1548298,Masr,Wadi Degla,League Cup,Egypt,2026-06-08T14:00:00+00:00,FT,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1547672,Mamoré,Uberaba,Mineiro - 2,Brazil,2026-06-08T22:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Uberaba,50.0,50.0,2.15,2.75,3.45,,,prediction_winner=Uberaba | pred_total_home_away=50.0/50.0 | 1x2=2.15/2.75/3.45,45,LOW_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1546413,Atletico Nacional,Junior,Primera A,Colombia,2026-06-08T22:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Atletico Nacional,49.3,50.7,1.51,4.20,5.80,1.80,1.77,prediction_winner=Atletico Nacional | pred_total_home_away=49.3/50.7 | 1x2=1.51/4.20/5.80 | ou2.5=1.80/1.77,57,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1499461,UAI Urquiza,Liniers,Primera B Metropolitana,Argentina,2026-06-08T18:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Liniers,40.8,59.3,2.60,2.70,2.90,2.90,1.36,prediction_winner=Liniers | pred_total_home_away=40.8/59.3 | 1x2=2.60/2.70/2.90 | ou2.5=2.90/1.36,82,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1499930,Berazategui,Juventud Unida,Primera C,Argentina,2026-06-08T18:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Berazategui,57.3,43.0,1.55,3.40,6.40,2.15,1.65,prediction_winner=Berazategui | pred_total_home_away=57.3/43.0 | 1x2=1.55/3.40/6.40 | ou2.5=2.15/1.65,76,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1538384,Blooming,Gualberto Villarroel SJ,Primera División,Bolivia,2026-06-07T23:30:00+00:00,PST,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Blooming,65.3,34.7,,,,,,prediction_winner=Blooming | pred_total_home_away=65.3/34.7,70,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1546812,Liverpool Montevideo,Cerro Largo,Primera División - Apertura,Uruguay,2026-06-08T22:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Liverpool Montevideo,54.8,45.3,1.88,3.30,3.95,2.15,1.65,prediction_winner=Liverpool Montevideo | pred_total_home_away=54.8/45.3 | 1x2=1.88/3.30/3.95 | ou2.5=2.15/1.65,69,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-08,2026-06-09T18:13:07+01:00,1530973,Jayxun,Aral,Pro League A,Uzbekistan,2026-06-08T13:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Aral,29.8,70.2,5.80,3.50,1.50,1.90,1.73,prediction_winner=Aral | pred_total_home_away=29.8/70.2 | 1x2=5.80/3.50/1.50 | ou2.5=1.90/1.73,100,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
