target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-06-08,2026-06-09T21:52:23+01:00,1504451,Angelholms FF,Olympic,Ettan - Södra,Sweden,2026-06-08T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,1,1,1,1,0,,,,,YES,29,17,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1504458,Utsikten,Rosengård,Ettan - Södra,Sweden,2026-06-08T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,0,1,0,1,0,1,,,,,YES,29,18,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1550045,Baghdad,Karbala,Iraqi League,Iraq,2026-06-08T15:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,0,1,0,1,0,0,,,,,YES,29,19,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1541619,Kiffen,PuiU Helsinki,Kakkonen - Lohko A,Finland,2026-06-08T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,2,0,2,0,2,0,,,,,YES,29,20,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1546413,Atletico Nacional,Junior,Primera A,Colombia,2026-06-08T22:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,0,1,0,0,0,,,,,YES,29,21,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1499461,UAI Urquiza,Liniers,Primera B Metropolitana,Argentina,2026-06-08T18:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,2,1,2,1,1,1,,,,,YES,29,22,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1499930,Berazategui,Juventud Unida,Primera C,Argentina,2026-06-08T18:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,2,1,2,1,0,1,,,,,YES,29,23,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1538384,Blooming,Gualberto Villarroel SJ,Primera División,Bolivia,2026-06-07T23:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,PST,Match Postponed,,,,,,,,,,,,NO,29,24,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1546812,Liverpool Montevideo,Cerro Largo,Primera División - Apertura,Uruguay,2026-06-08T22:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,0,0,0,0,0,0,,,,,YES,29,25,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1530973,Jayxun,Aral,Pro League A,Uzbekistan,2026-06-08T13:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,4,1,4,0,3,,,,,YES,29,26,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1530975,Metalourg,FarDu,Pro League A,Uzbekistan,2026-06-08T14:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,7,0,7,0,3,0,,,,,YES,29,27,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1529109,Provincial Ovalle,Trasandino,Segunda División,Chile,2026-06-08T19:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,1,1,1,0,1,,,,,YES,29,28,NO,NO
2026-06-08,2026-06-09T21:52:23+01:00,1504192,Kooteepee,Haka,Ykkösliiga,Finland,2026-06-08T15:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,0,2,0,2,0,1,,,,,YES,29,29,NO,NO
