target_date,generated_at,registry_rules,rows_reviewed,in_sample_rows,out_of_sample_rows,pending_rows,evaluated_rows,oos_evaluated_rows,oos_hit_rows,oos_miss_rows,oos_void_rows,oos_hit_rate_pct,oos_hit_or_void_rate_pct,oos_class_counts,oos_outcome_counts,rule_market_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-08,2026-06-09T22:06:03+01:00,4,116,108,0,8,108,0,0,0,0,,,IN_SAMPLE_BOOTSTRAP=108; PENDING_RESULT=8,HIT=74; MISS=28; PENDING_RESULT=8; VOID=6,API_DNB=29; API_DOUBLE_CHANCE=29; OVER_1_5=29; UNDER_3_5=29,NO_RULE_ACTIVATION_PERMISSION=116,NO_PICK_PERMISSION=116,NO_STAKE_PERMISSION=116,Collect future OUT_OF_SAMPLE rows. No rule activation before sufficient out-of-sample sample size.,NO,NO
