rows_processed,avg_home_matches_used,avg_away_matches_used,full_rows,partial_rows,sparse_rows,none_rows,stats_fixture_requests,api_calls_made,cache_hits,api_errors,plan_limit_errors,generated_at_utc
83,4.94,4.952,78,5,0,0,830,541,289,0,0,2026-05-17T11:48:05.706730+00:00
