summary_scope,final_execution_bucket,production_governance_status,final_recommendation,execution_verdict,production_governance_best_evidence_tier,rows_total,base_actionable_rows,final_actionable_rows,bet_rows,lean_play_rows,avg_selection_score,avg_primary_edge,avg_production_governance_rule_count,avg_production_governance_premium_rule_count,avg_production_governance_standard_rule_count,avg_production_governance_generic_rule_count
overall,,,,,,83,75,31,31,0,90.3971,0.14156,10.1687,6.1928,3.9759,0.0
by_final_execution_bucket,APPROVED_PREMIUM,,,,,31,31,31,31,0,90.2465,0.206997,19.9677,12.8065,7.1613,0.0
by_final_execution_bucket,BLOCKED,,,,,3,0,0,0,0,84.9833,-0.00916,0.0,0.0,0.0,0.0
by_final_execution_bucket,DOWNGRADED,,,,,44,44,0,0,0,91.0416,0.12032,5.1136,2.6591,2.4545,0.0
by_final_execution_bucket,WATCH,,,,,5,0,0,0,0,88.908,0.013188,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,APPROVED_PREMIUM,APPROVED_BY_PREMIUM_PROMOTED_RULE,,,,31,31,31,31,0,90.2465,0.206997,19.9677,12.8065,7.1613,0.0
by_bucket_and_governance_status,BLOCKED,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,,,,3,0,0,0,0,84.9833,-0.00916,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,DOWNGRADED,APPROVED_BY_PREMIUM_PROMOTED_RULE,,,,9,9,0,0,0,91.98,0.30372,25.0,13.0,12.0,0.0
by_bucket_and_governance_status,DOWNGRADED,DOWNGRADED_NO_PROMOTED_RULE_MATCH,,,,35,35,0,0,0,90.8003,0.07316,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,,,,5,0,0,0,0,88.908,0.013188,0.0,0.0,0.0,0.0
by_bucket_and_final_recommendation,APPROVED_PREMIUM,,BET,,,31,31,31,31,0,90.2465,0.206997,19.9677,12.8065,7.1613,0.0
by_bucket_and_final_recommendation,BLOCKED,,NO_BET,,,3,0,0,0,0,84.9833,-0.00916,0.0,0.0,0.0,0.0
by_bucket_and_final_recommendation,DOWNGRADED,,WATCH,,,44,44,0,0,0,91.0416,0.12032,5.1136,2.6591,2.4545,0.0
by_bucket_and_final_recommendation,WATCH,,WATCH,,,5,0,0,0,0,88.908,0.013188,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,APPROVED_PREMIUM,,,WATCH,,31,31,31,31,0,90.2465,0.206997,19.9677,12.8065,7.1613,0.0
by_bucket_and_execution_verdict,BLOCKED,,,NO_BET,,3,0,0,0,0,84.9833,-0.00916,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,DOWNGRADED,,,WATCH,,44,44,0,0,0,91.0416,0.12032,5.1136,2.6591,2.4545,0.0
by_bucket_and_execution_verdict,WATCH,,,WATCH,,5,0,0,0,0,88.908,0.013188,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,APPROVED_PREMIUM,,,,PREMIUM_EVIDENCE,31,31,31,31,0,90.2465,0.206997,19.9677,12.8065,7.1613,0.0
by_bucket_and_best_evidence_tier,BLOCKED,,,,,3,0,0,0,0,84.9833,-0.00916,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,DOWNGRADED,,,,PREMIUM_EVIDENCE,9,9,0,0,0,91.98,0.30372,25.0,13.0,12.0,0.0
by_bucket_and_best_evidence_tier,DOWNGRADED,,,,,35,35,0,0,0,90.8003,0.07316,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,WATCH,,,,,5,0,0,0,0,88.908,0.013188,0.0,0.0,0.0,0.0
