fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1387995,Stade Brestois 29,Angers,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,78.54,A_ANALIZAR_PRIMERO,
1379337,Newcastle,West Ham,,OVER_OR_BTTS_CHECK,78.53,A_ANALIZAR_PRIMERO,
1388919,Dynamo Dresden,Holstein Kiel,,OVER_OR_BTTS_CHECK,78.16,A_ANALIZAR_PRIMERO,
1391179,Athletic Club,Celta Vigo,,OVER_OR_BTTS_CHECK,78.08,A_ANALIZAR_PRIMERO,
1492265,Chapecoense-sc,Remo,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,77.8,A_ANALIZAR_PRIMERO,
1540018,Livingston,Kilmarnock,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,77.67,A_ANALIZAR_PRIMERO,
1538496,FC ST. Gallen,FC Thun,,OVER_OR_BTTS_CHECK,77.62,A_ANALIZAR_PRIMERO,
1494174,Mjallby AIF,BK Hacken,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,77.27,A_ANALIZAR_PRIMERO,
1388917,1. FC Magdeburg,1. FC Kaiserslautern,,OVER_OR_BTTS_CHECK,76.53,A_ANALIZAR_PRIMERO,
1530588,Sonderjyske,FC Nordsjaelland,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,74.18,A_ANALIZAR_PRIMERO,
1492263,Botafogo,Corinthians,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,73.94,A_ANALIZAR_PRIMERO,
1494176,Vasteras SK FK,AIK Stockholm,,OVER_OR_BTTS_CHECK,73.44,A_ANALIZAR_PRIMERO,
1492264,RB Bragantino,Vitoria,,OVER_OR_BTTS_CHECK,73.19,A_ANALIZAR_PRIMERO,
1540017,Dundee,Aberdeen,,OVER_OR_BTTS_CHECK,72.92,A_ANALIZAR_PRIMERO,
1394730,Antalyaspor,Kocaelispor,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,72.28,A_ANALIZAR_PRIMERO,
1494169,IF Brommapojkarna,Kalmar FF,,OVER_OR_BTTS_CHECK,70.94,A_ANALIZAR_PRIMERO,
1492262,Bahia,Gremio,,OVER_OR_BTTS_CHECK,69.35,A_ANALIZAR_PRIMERO,
1492269,Santos,Coritiba,,OVER_OR_BTTS_CHECK,68.51,A_ANALIZAR_PRIMERO,
1541795,Mamelodi Sundowns,FAR Rabat,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1533644,Ismaily SC,Masr,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1533643,National Bank of Egypt,El Gouna FC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1533645,Petrojet,Future FC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520680,Athletic Club,Juventude,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520681,Ceara,Fortaleza EC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520682,Criciuma,Atletico Goianiense,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520689,Vila Nova,Avai,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526815,Anápolis,Barra,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526823,Caxias,Paysandu,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526818,Ferroviária,Brusque,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526821,Guarani Campinas,Ituano,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
