target_date,generated_at,executor_status,policy_rows_reviewed,rows_selected,rows_executed,rows_dry_run,rows_success_any,rows_failed_all,scoring_allowed_rows,coverage_probe_rows,diagnostic_only_rows,endpoint_success_counts,endpoint_failure_counts,external_calls_allowed,external_calls_executed,auto_apply,production_change
2026-08-02,2026-08-02T10:33:23+01:00,EXECUTION_COMPLETE,1,1,1,0,1,0,1,0,0,fixture_detail=1; statistics=1; events=1; lineups=1; predictions=1; odds=1,none,YES_MAX_COVERAGE_POLICY,YES_LOGGED_EXECUTION,NO,NO
