target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,fixture_datetime,minutes_to_kickoff,prelock_window_minutes,prelock_window_start,useful_prelock_slots,next_useful_prelock_slot,in_window_now,prelock_retained,prelock_decision,prelock_decision_reason,prelock_lineup_state,prelock_odds_state,prelock_availability_state,exclusion_reason,next_action
2026-05-24,2026-05-24T09:06:21+01:00,1392207,Segunda División,Sporting Gijon,Almeria,OVER_2_5,0.841525,142.388,FAILURE_MODE_LOW_CONVERSION,2026-05-24T17:30+01:00,503.65,90,2026-05-24T16:00+01:00,2026-05-24T16:00+01:00;2026-05-24T17:00+01:00,2026-05-24T16:00+01:00,NO,NO,,,,,,OUTSIDE_90_MIN_PRELOCK_WINDOW,WAIT_UNTIL_2026-05-24T16:00+01:00
2026-05-24,2026-05-24T09:06:21+01:00,1545796,Serie B,Catanzaro,Monza,OVER_1_5,0.819,124.626,FAILURE_MODE_LOW_CONVERSION,2026-05-24T19:00+01:00,593.65,90,2026-05-24T17:30+01:00,2026-05-24T18:00+01:00,2026-05-24T18:00+01:00,NO,NO,,,,,,OUTSIDE_90_MIN_PRELOCK_WINDOW,WAIT_UNTIL_2026-05-24T18:00+01:00
2026-05-24,2026-05-24T09:06:21+01:00,1504827,J1 League,Tokyo Verdy,Yokohama F. Marinos,OVER_1_5,0.7719,112.99,FAILURE_MODE_LOW_CONVERSION,2026-05-24T06:00+01:00,-186.35,90,2026-05-24T04:30+01:00,,,NO,NO,,,,,,KICKOFF_ALREADY_PASSED,WAIT_FOR_POST_RESULTS
