ledger_id,target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,candidate_present,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,execution_family_status,decision_source,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,resolver_run_id,cloud_summary_status,is_actionable,is_non_actionable,is_expired,is_waiting,is_blocked,is_technical_review
2026-05-24::1492273::OVER_1_5::EXECUTABLE,2026-05-24,2026-05-24T00:50:33+01:00,1492273.0,Serie A,Flamengo,Palmeiras,OVER_1_5,YES,EXECUTABLE,YES,NONE,NO,,PRELOCK_CONFIRMED,vsigma_today_competition_top.csv,0.8045,116.588,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260523T235021Z,PRELOCK_CONFIRMED,YES,NO,NO,NO,NO,NO
2026-05-24::1504827::OVER_1_5::WAIT,2026-05-24,2026-05-24T01:22:12+01:00,1504827.0,J1 League,Tokyo Verdy,Yokohama F. Marinos,OVER_1_5,YES,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,NO,,WAITING_FOR_WINDOW,vsigma_today_competition_top.csv,0.7719,112.99,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260524T002200Z,WAITING_FOR_WINDOW,NO,YES,NO,YES,NO,NO
2026-05-24::1392207::OVER_2_5::WAIT,2026-05-24,2026-05-24T13:14:24+01:00,1392207.0,Segunda División,Sporting Gijon,Almeria,OVER_2_5,YES,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,YES,2026-05-24T16:00+01:00,WAITING_FOR_WINDOW,vsigma_today_competition_top.csv,0.841525,142.569,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260524T115958Z,WAITING_FOR_WINDOW,NO,YES,NO,YES,NO,NO
2026-05-24::1545796::OVER_1_5::WAIT,2026-05-24,2026-05-24T17:14:16+01:00,1545796.0,Serie B,Catanzaro,Monza,OVER_1_5,YES,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,YES,2026-05-24T18:00+01:00,WAITING_FOR_WINDOW,vsigma_today_competition_top.csv,0.819,125.787,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260524T115958Z,WAITING_FOR_WINDOW,NO,YES,NO,YES,NO,NO
2026-05-24::1492276::OVER_1_5::WAIT,2026-05-24,2026-05-24T17:40:42+01:00,1492276.0,Serie A,Remo,Atletico Paranaense,OVER_1_5,YES,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,YES,2026-05-24T19:00+01:00,WAITING_FOR_WINDOW,vsigma_today_competition_top.csv,0.7612,110.058,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260524T115958Z,WAITING_FOR_WINDOW,NO,YES,NO,YES,NO,NO
2026-05-24::1392207::OVER_2_5::NO_BET,2026-05-24,2026-05-24T21:18:29+01:00,1392207.0,Segunda División,Sporting Gijon,Almeria,OVER_2_5,YES,NO_BET,NO,KICKOFF_ALREADY_PASSED,NO,,EXPIRED,vsigma_today_competition_top.csv,0.841525,142.569,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260524T115958Z,EXPIRED,NO,YES,YES,NO,NO,NO
2026-05-24::1545796::OVER_1_5::NO_BET,2026-05-24,2026-05-24T21:18:29+01:00,1545796.0,Serie B,Catanzaro,Monza,OVER_1_5,YES,NO_BET,NO,KICKOFF_ALREADY_PASSED,NO,,EXPIRED,vsigma_today_competition_top.csv,0.819,125.787,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260524T115958Z,EXPIRED,NO,YES,YES,NO,NO,NO
2026-05-24::1492276::OVER_1_5::NO_BET,2026-05-24,2026-05-24T21:18:29+01:00,1492276.0,Serie A,Remo,Atletico Paranaense,OVER_1_5,YES,NO_BET,NO,KICKOFF_ALREADY_PASSED,NO,,EXPIRED,vsigma_today_competition_top.csv,0.7612,110.058,FAILURE_MODE_LOW_CONVERSION,2026-05-24-20260524T115958Z,EXPIRED,NO,YES,YES,NO,NO,NO
