date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-05-24,Atlantic/Canary,755,755,548,57,57,44,44,18,0,18,4,3,23,2,1,/home/runner/work/vsigma/vsigma/data/processed/today/2026-05-24,2026-05-24T11:58:01.527536+00:00
