forecast_rank,fixture_id,league,home_team,away_team,market_primary,predicted_match_script,predicted_score_main,predicted_score_alt,predicted_home_xg_range,predicted_away_xg_range,predicted_home_shots_range,predicted_away_shots_range,predicted_home_sot_range,predicted_away_sot_range,predicted_total_corners_range,predicted_possession_split,predicted_pick_path,predicted_pick_breaker,predicted_total_goals_range,predicted_first_goal_side,predicted_state_gravity,forecast_confidence_band,forecast_inputs_used,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,1392205,Segunda División,Huesca,Castellón,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 4.2; stats=FULL.",1-3,0-3,0.9-1.6,2.5-3.2,8-12,14-18,4-6,5-7,8-12,home 40-48% / away 52-60%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,3.6-4.7,Away slight lean,open exchange,HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-05-24,2026-05-24T11:59:58+00:00,PRE,FORECAST_CANDIDATE_V4,NO_DATE_COLUMN,2026-05-24-20260524T115958Z
2,1545796,Serie B,Catanzaro,Monza,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.8; stats=FULL.",2-2,1-2,1.3-2.0,1.8-2.5,11-15,11-15,5-7,4-6,7-11,home 50-58% / away 42-50%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,3.3-4.4,Away slight lean,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-05-24,2026-05-24T11:59:58+00:00,PRE,FORECAST_CANDIDATE_V4,NO_DATE_COLUMN,2026-05-24-20260524T115958Z
