target_date,generated_at,cleaner_rank,source_issue_type,severity,fixture_id,home_team,away_team,market_primary,source_file,field_to_clean,current_value,cleaner_action,recommended_command,auto_fix,production_change,guardrail_status
2026-05-24,2026-05-24T10:08:21+01:00,1,PRELOCK_CONFIRMATION_REQUIRED,P2,1379344,Manchester City,Aston Villa,BTTS_YES,data/processed/today/2026-05-24/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
2026-05-24,2026-05-24T10:08:21+01:00,2,PRELOCK_CONFIRMATION_REQUIRED,P2,1392205,Huesca,Castellón,OVER_2_5,data/processed/today/2026-05-24/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
2026-05-24,2026-05-24T10:08:21+01:00,3,PRELOCK_CONFIRMATION_REQUIRED,P2,1392207,Sporting Gijon,Almeria,OVER_2_5,data/processed/today/2026-05-24/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
2026-05-24,2026-05-24T10:08:21+01:00,4,PRELOCK_CONFIRMATION_REQUIRED,P2,1504827,Tokyo Verdy,Yokohama F. Marinos,OVER_1_5,data/processed/today/2026-05-24/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
2026-05-24,2026-05-24T10:08:21+01:00,5,PRELOCK_CONFIRMATION_REQUIRED,P2,1537007,Club Brugge KV,Gent,HOME_WIN,data/processed/today/2026-05-24/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
2026-05-24,2026-05-24T10:08:21+01:00,6,PRELOCK_CONFIRMATION_REQUIRED,P2,1545796,Catanzaro,Monza,OVER_1_5,data/processed/today/2026-05-24/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
