fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1490318,San Diego,Vancouver Whitecaps,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,90.16,A_ANALIZAR_PRIMERO,
1378239,AC Milan,Cagliari,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,89.52,A_ANALIZAR_PRIMERO,
1392215,Albacete,Real Sociedad II,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,89.11,A_ANALIZAR_PRIMERO,
1490315,Chicago Fire,Toronto FC,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,89.02,A_ANALIZAR_PRIMERO,
1537005,St. Truiden,KV Mechelen,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,87.89,A_ANALIZAR_PRIMERO,
1379339,Brighton,Manchester United,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,87.86,A_ANALIZAR_PRIMERO,
1392214,Eibar,Cordoba,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,87.15,A_ANALIZAR_PRIMERO,
1490316,Sporting Kansas City,New York Red Bulls,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,86.84,A_ANALIZAR_PRIMERO,
1379347,Tottenham,Everton,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,86.51,A_ANALIZAR_PRIMERO,
1392208,Cadiz,Leganes,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,85.94,A_ANALIZAR_PRIMERO,
1392210,Mirandes,Granada CF,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,84.72,A_ANALIZAR_PRIMERO,
1392209,Malaga,Racing Santander,,OVER_OR_BTTS_CHECK,84.71,A_ANALIZAR_PRIMERO,
1379348,West Ham,Leeds,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,83.8,A_ANALIZAR_PRIMERO,
1490319,Colorado Rapids,FC Dallas,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,81.88,A_ANALIZAR_PRIMERO,
1379340,Burnley,Wolves,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,81.36,A_ANALIZAR_PRIMERO,
1490314,Nashville SC,New York City FC,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,80.98,A_ANALIZAR_PRIMERO,
1378238,Lecce,Genoa,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,80.52,A_ANALIZAR_PRIMERO,
1546052,Ajax,Utrecht,,OVER_OR_BTTS_CHECK,80.38,A_ANALIZAR_PRIMERO,
1379345,Nottingham Forest,Bournemouth,,OVER_OR_BTTS_CHECK,80.25,A_ANALIZAR_PRIMERO,
1378241,Parma,Sassuolo,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,80.22,A_ANALIZAR_PRIMERO,
1545176,Bolton,Stockport County,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,79.76,A_ANALIZAR_PRIMERO,
1492272,Cruzeiro,Chapecoense-sc,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,79.62,A_ANALIZAR_PRIMERO,
1490322,Columbus Crew,Atlanta United FC,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,79.59,A_ANALIZAR_PRIMERO,
1494668,Bodo/Glimt,Brann,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,78.73,A_ANALIZAR_PRIMERO,
1379343,Liverpool,Brentford,,OVER_OR_BTTS_CHECK,78.36,A_ANALIZAR_PRIMERO,
1492276,Remo,Atletico Paranaense,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,77.78,A_ANALIZAR_PRIMERO,
1490321,Los Angeles Galaxy,Houston Dynamo,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,76.79,A_ANALIZAR_PRIMERO,
1494183,Malmo FF,Vasteras SK FK,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,76.78,A_ANALIZAR_PRIMERO,
1504826,Mito Hollyhock,Kawasaki Frontale,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,76.08,A_ANALIZAR_PRIMERO,
1379342,Fulham,Newcastle,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,76.04,A_ANALIZAR_PRIMERO,
1504827,Tokyo Verdy,Yokohama F. Marinos,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,75.47,A_ANALIZAR_PRIMERO,
1379346,Sunderland,Chelsea,,OVER_OR_BTTS_CHECK,75.13,A_ANALIZAR_PRIMERO,
1504825,Fagiano Okayama,Cerezo Osaka,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,74.88,A_ANALIZAR_PRIMERO,
1504828,Shimizu S-pulse,Gamba Osaka,,OVER_OR_BTTS_CHECK,73.4,A_ANALIZAR_PRIMERO,
1492270,Corinthians,Atletico-MG,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,72.72,A_ANALIZAR_PRIMERO,
1545225,Laval,Rouen,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,71.04,A_ANALIZAR_PRIMERO,
1545373,Esenler Erokspor,Çorum FK,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1522815,Džiugas Telšiai,TransINVEST Vilnius,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1522813,FK Zalgiris Vilnius,Hegelmann Litauen,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1522814,Panevėžys,Banga,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1541796,FAR Rabat,Mamelodi Sundowns,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520690,America Mineiro,Vila Nova,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520691,Atletico Goianiense,São Bernardo,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520692,Avai,Goias,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520694,CRB,Ponte Preta,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526825,Amazonas,Ferroviária,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526827,Brusque,Anápolis,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526828,Confiança,Figueirense,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526829,Inter De Limeira,AO Itabaiana,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526834,Volta Redonda,Ypiranga-RS,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
