target_date,generated_at,route_rank,source_cleaner_rank,source_issue_type,severity,fixture_id,home_team,away_team,market_primary,cleaner_action,route_decision,route_reason,gate_status,earliest_safe_phase,recommended_command,auto_run,production_change,guardrail_status
2026-05-24,2026-05-24T10:09:19+01:00,1,2,PRELOCK_CONFIRMATION_REQUIRED,P2,1392205,Huesca,Castellón,OVER_2_5,PRELOCK_REBUILD,WAIT_FOR_PRELOCK_WINDOW,Fixture is still outside the configured 90-minute PRELOCK window.,TIME_GATE_CLOSED,prelock_window_start=2026-05-24T15:03:23.400000+00:00,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-05-24,2026-05-24T10:09:19+01:00,2,3,PRELOCK_CONFIRMATION_REQUIRED,P2,1392207,Sporting Gijon,Almeria,OVER_2_5,PRELOCK_REBUILD,WAIT_FOR_PRELOCK_WINDOW,Fixture is still outside the configured 90-minute PRELOCK window.,TIME_GATE_CLOSED,prelock_window_start=2026-05-24T15:03:21.600000+00:00,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-05-24,2026-05-24T10:09:19+01:00,3,6,PRELOCK_CONFIRMATION_REQUIRED,P2,1545796,Catanzaro,Monza,OVER_1_5,PRELOCK_REBUILD,WAIT_FOR_PRELOCK_WINDOW,Fixture is still outside the configured 90-minute PRELOCK window.,TIME_GATE_CLOSED,prelock_window_start=2026-05-24T16:33:18+00:00,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-05-24,2026-05-24T10:09:19+01:00,4,1,PRELOCK_CONFIRMATION_REQUIRED,P2,1379344,Manchester City,Aston Villa,BTTS_YES,PRELOCK_REBUILD,PRELOCK_CONTEXT_MISSING,No daily_run_plan row found for this fixture; operator must inspect timing before execution.,MANUAL_TIMING_REVIEW,prelock_context_review,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-05-24,2026-05-24T10:09:19+01:00,5,5,PRELOCK_CONFIRMATION_REQUIRED,P2,1537007,Club Brugge KV,Gent,HOME_WIN,PRELOCK_REBUILD,PRELOCK_CONTEXT_MISSING,No daily_run_plan row found for this fixture; operator must inspect timing before execution.,MANUAL_TIMING_REVIEW,prelock_context_review,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-05-24,2026-05-24T10:09:19+01:00,6,4,PRELOCK_CONFIRMATION_REQUIRED,P2,1504827,Tokyo Verdy,Yokohama F. Marinos,OVER_1_5,PRELOCK_REBUILD,PRELOCK_EXPIRED,Kickoff has already passed; do not treat this as a predictive failure.,TIME_GATE_EXPIRED,post_or_no_action,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-24 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
