target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494239,Allsvenskan,Sweden,Sirius,IF Brommapojkarna,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1494240,Allsvenskan,Sweden,Vasteras SK FK,Djurgardens IF,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1575453,Primeira Liga,Portugal,Santa Clara,Nacional,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1548989,Superliga,Denmark,Silkeborg,Odense,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-10,1551745,Eerste Divisie,Netherlands,Jong AZ,FC Eindhoven,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
