target_date,generated_at,rules_available,candidate_rules_applied,shadow_rows,finished_shadow_rows,pending_shadow_rows,hit_rows,miss_rows,void_rows,not_evaluated_rows,shadow_outcome_counts,rule_market_counts,rule_decision_counts,paper_trade_permission_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-08-10,2026-08-10T09:58:12+01:00,84,28,11,11,0,8,0,3,0,HIT=8; VOID=3,OVER_1_5=5; API_DNB=3; API_DOUBLE_CHANCE=3,FUTURE_RULE_REVIEW_ONLY=11,SHADOW_ONLY=11,NO_RULE_ACTIVATION_PERMISSION=11,NO_PICK_PERMISSION=11,NO_STAKE_PERMISSION=11,"Track shadow outcomes over future runs. This ledger cannot activate rules, picks, or stake.",NO,NO
