execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1494240,2026-08-10,Allsvenskan,Vasteras SK FK,Djurgardens IF,OVER_2_5,APPROVED_PREMIUM,BET,98.95886075949367,67.0,0.7625,1.58,0.1295886075949367,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-08-10,2026-08-11T08:15:52+00:00,POST,OFFICIAL_RESULTS,PASS,2026-08-10-20260811T081552Z
