target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,source_path,source_status,discovery_reason,auto_apply,production_change
2026-08-10,2026-08-10T19:09:58+01:00,1531077,Pro League A,Uzbekistan,Metalourg,Yaypan,2026-08-10T15:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1530986,Pro League A,Uzbekistan,Olimpik-Mobiuz,Shortan,2026-08-10T15:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1531078,Pro League A,Uzbekistan,Respublika FA,Aral,2026-08-10T14:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1571502,Second League,Bulgaria,Beroe,Ludogorets II,2026-08-10T18:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1571506,Second League,Bulgaria,Nesebar,Dobrudzha,2026-08-10T16:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1600673,Segunda División,Chile,Real San Joaquín,Santiago Morning,2026-08-10T17:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1612455,Segunda División,Uruguay,Rentistas,Plaza Colonia,2026-08-10T20:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1576441,Segunda Liga,Portugal,Benfica B,Leixoes,2026-08-10T18:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1576444,Segunda Liga,Portugal,Lusitânia Lourosa,FC Porto B,2026-08-10T18:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1497652,Superettan,Sweden,Norrby IF,Orebro SK,2026-08-10T18:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1515903,Virsliga,Latvia,Rīgas FS,Grobiņa,2026-08-10T17:30:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1508831,Úrvalsdeild,Iceland,Fram Reykjavik,KR Reykjavik,2026-08-10T20:15:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1522431,Brasileiro Women,Brazil,Botafogo W,Fluminense W,2026-08-10T22:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1618911,Friendlies Clubs,World,Panionios,Olympiakos Piraeus II,2026-08-10T16:30:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1618912,Friendlies Clubs,World,Volos NFC,Kalamata,2026-08-10T19:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1525756,Liga Femenina,Colombia,Atlético Bucaramanga W,Once Caldas W,2026-08-10T21:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1598633,Liga Revelação U23,Portugal,Academico Viseu U23,Estrela U23,2026-08-10T20:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1584364,Liga Women,Peru,FBC Melgar W,Defensores W,2026-08-10T16:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1513267,MLS Next Pro,USA,Chicago Fire II,Toronto II,2026-08-10T20:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1580418,Mineiro U20,Brazil,Athletic Club MG U20,Coimbra U20,2026-08-10T19:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1547421,Paulista - U20,Brazil,Oeste U20,Botafogo SP U20,2026-08-10T23:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1535398,Premiership Women,Northern-Ireland,Linfield W,Cliftonville W,2026-08-10T19:45:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1549985,Torneo Promocional Amateur,Argentina,Estrella de Berisso,Provincial,2026-08-10T19:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-08-10,2026-08-10T19:09:58+01:00,1549987,Torneo Promocional Amateur,Argentina,SAT Moreno,Nautico Hacoaj,2026-08-10T19:00:00+01:00,data/processed/matches_league_rejected.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
