date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,league_tier,league_tier_rank,league_filter_reason
2026-08-10,2026-08-10T20:15:00+01:00,1786389300,Primeira Liga,94,2026,1575453,NS,Santa Clara,227,Nacional,225,Portugal,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.307045+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,8.0,8.0,1.75,1.25,1.25,0.875,1.125,0.875,0.75,0.625,0.5,0.375,0.375,0.25,0.625,0.625,0.375,0.125,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,NONE,2026-08-10T09:25:28.201428+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-08-10T09:25:29.771710+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,589.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-08-10T09:25:30.696153+00:00,,2026-08-10T09:25:33.052361+00:00,1.95,3.5,4.77,1.97,1.87,1.42,3.1,2.24,1.71,4.1,1.25,,,,,,14.0,148.0,4911.0,0.5128,0.2857,0.2096,0.5076,0.5348,0.7042,0.3226,0.4464,0.5848,0.2439,0.8,,,,,,2026-08-10T09:25:34.220403+00:00,OK,TIER_1,1,portugal_primeira_liga
2026-08-10,2026-08-10T18:00:00+01:00,1786381200,Allsvenskan,113,2026,1494239,NS,Sirius,370,IF Brommapojkarna,371,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.306836+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,8.0,8.0,2.375,1.0,2.5,1.375,1.25,1.875,0.875,0.75,0.25,0.0,0.625,0.75,0.875,1.0,0.75,0.875,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,NONE,2026-08-10T09:25:28.207025+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-08-10T09:25:29.774434+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,454.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-08-10T09:25:30.702921+00:00,,2026-08-10T09:25:33.053559+00:00,1.34,5.8,10.14,1.67,2.45,1.12,7.21,1.38,3.16,1.95,1.93,,,,,,14.0,128.0,3926.0,0.7463,0.1724,0.0986,0.5988,0.4082,0.8929,0.1387,0.7246,0.3165,0.5128,0.5181,,,,,,2026-08-10T09:25:34.570563+00:00,OK,TIER_2,2,sweden_allsvenskan
2026-08-10,2026-08-10T18:00:00+01:00,1786381200,Allsvenskan,113,2026,1494240,NS,Vasteras SK FK,2241,Djurgardens IF,364,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.306840+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,8.0,8.0,1.5,2.0,1.75,2.25,2.0,1.125,0.875,0.875,0.125,0.25,0.75,0.625,0.875,0.75,0.875,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,NONE,2026-08-10T09:25:28.212670+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-08-10T09:25:29.776752+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,454.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-08-10T09:25:30.708860+00:00,,2026-08-10T09:25:33.054134+00:00,4.2,4.0,1.88,1.53,2.55,1.2,5.23,1.58,2.55,2.43,1.6,,,,,,14.0,129.0,3856.0,0.2381,0.25,0.5319,0.6536,0.3922,0.8333,0.1912,0.6329,0.3922,0.4115,0.625,,,,,,2026-08-10T09:25:35.008897+00:00,OK,TIER_2,2,sweden_allsvenskan
2026-08-10,2026-08-10T19:00:00+01:00,1786384800,Eerste Divisie,89,2026,1551745,NS,Jong AZ,418,FC Eindhoven,422,Netherlands,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.306957+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,8.0,8.0,1.25,1.25,1.25,1.0,2.0,1.875,0.625,0.75,0.25,0.25,0.375,0.5,1.0,0.75,0.5,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,NONE,2026-08-10T09:25:28.218044+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-08-10T09:25:29.778997+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,514.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-08-10T09:25:30.714863+00:00,,2026-08-10T09:25:33.054714+00:00,2.12,4.1,3.2,1.44,2.88,1.15,6.5,1.48,2.88,2.16,1.73,,,,,,14.0,99.0,3167.0,0.4717,0.2439,0.3125,0.6944,0.3472,0.8696,0.1538,0.6757,0.3472,0.463,0.578,,,,,,2026-08-10T09:25:35.368652+00:00,OK,TIER_2,2,netherlands_eerste_divisie
2026-08-10,2026-08-10T19:00:00+01:00,1786384800,Eerste Divisie,89,2026,1551746,NS,Jong PSV U21,411,FC Volendam,416,Netherlands,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.306962+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,8.0,8.0,0.75,0.875,0.625,0.875,1.375,1.625,0.5,0.5,0.25,0.25,0.25,0.375,0.5,0.875,0.25,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,NONE,2026-08-10T09:25:28.223669+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-08-10T09:25:29.781186+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,514.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-08-10T09:25:30.720764+00:00,,2026-08-10T09:25:33.055316+00:00,3.6,3.9,1.98,1.53,2.63,1.18,5.5,1.57,2.55,2.38,1.62,,,,,,14.0,89.0,2844.0,0.2778,0.2564,0.5051,0.6536,0.3802,0.8475,0.1818,0.6369,0.3922,0.4202,0.6173,,,,,,2026-08-10T09:25:35.775671+00:00,OK,TIER_2,2,netherlands_eerste_divisie
2026-08-10,2026-08-10T18:00:00+01:00,1786381200,Superliga,119,2026,1548989,NS,Silkeborg,2073,Odense,405,Denmark,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.306875+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,8.0,8.0,2.125,1.625,2.0,1.625,1.75,1.375,0.875,1.0,0.25,0.25,0.625,0.75,1.0,0.875,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,NONE,2026-08-10T09:25:28.229044+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-08-10T09:25:29.783380+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,454.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-08-10T09:25:30.727006+00:00,,2026-08-10T09:25:33.055883+00:00,2.65,3.85,2.55,1.45,2.88,1.17,6.0,1.55,2.63,2.3,1.67,,,,,,14.0,145.0,4991.0,0.3774,0.2597,0.3922,0.6897,0.3472,0.8547,0.1667,0.6452,0.3802,0.4348,0.5988,,,,,,2026-08-10T09:25:36.208053+00:00,OK,TIER_2,2,denmark_superliga
2026-08-10,2026-08-10T19:30:00+01:00,1786386600,1. Lig,204,2026,1585694,NS,Pendikspor,3601,Batman Petrolspor,7395,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.306992+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,turkey_1_lig_noisy
2026-08-10,2026-08-10T16:45:00+01:00,1786376700,A Lyga,362,2026,1547607,NS,TransINVEST Vilnius,18878,Panevėžys,3874,Lithuania,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.306756+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,lithuania_a_lyga_noisy
2026-08-10,2026-08-10T23:30:00+01:00,1786401000,Serie B,72,2026,1520805,NS,Goias,151,Londrina,148,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-08-10T09:25:19.307102+00:00,COVERAGE_MINIMAL,0.0,0.0,0.0,0.0,0.0,0,0.4,OFFICIAL_API_ERROR,/leagues error: API devolvió errors en /leagues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_b_noisy
