target_date,generated_at,fixture_id,home_team,away_team,market_hint,before_primary,after_primary,before_permission,after_permission,guard_action,reason,auto_apply,production_change
2026-08-06,2026-08-06T11:08:55+01:00,1556628,Dundee Utd,Rangers,HOME_WIN,UNDER_3_5_REVIEW,UNDER_3_5_REVIEW,NO_BET_OR_WATCH,NO_BET_OR_WATCH,NO_CHANGE,not a proxy inversion,NO,NO
