target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607610,UEFA Europa Conference League,World,Gyori ETO FC,Riga,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607184,UEFA Europa League,World,Vikingur Reykjavik,FC Thun,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1605373,UEFA Europa Conference League,World,Drita,Tre Fiori,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607624,UEFA Europa Conference League,World,FC Sion,FC Noah,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607624,UEFA Europa Conference League,World,FC Sion,FC Noah,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607624,UEFA Europa Conference League,World,FC Sion,FC Noah,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607624,UEFA Europa Conference League,World,FC Sion,FC Noah,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-13,1607624,UEFA Europa Conference League,World,FC Sion,FC Noah,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
