fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1607610,Gyori ETO FC,Riga,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,79.45,A_ANALIZAR_PRIMERO,
1607184,Vikingur Reykjavik,FC Thun,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,77.65,A_ANALIZAR_PRIMERO,
1605373,Drita,Tre Fiori,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,72.05,A_ANALIZAR_PRIMERO,
1607624,FC Sion,FC Noah,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,70.27,A_ANALIZAR_PRIMERO,
1607614,Flora Tallinn,Inter Club d'Escaldes,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,69.14,A_ANALIZAR_PRIMERO,
1607616,ML Vitebsk,Borac Banja Luka,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,68.32,A_ANALIZAR_PRIMERO,
1607615,FC Midtjylland,Bohemians,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,67.61,A_ANALIZAR_PRIMERO,
1598831,Rangers,Jagiellonia,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,67.54,A_ANALIZAR_PRIMERO,
1607612,Hammarby FF,Raków Częstochowa,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,67.44,A_ANALIZAR_PRIMERO,
1606353,Egnatia Rrogozhinë,Shamrock Rovers,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,67.27,A_ANALIZAR_PRIMERO,
1607183,Universitatea Craiova,KuPS,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,67.08,A_ANALIZAR_PRIMERO,
1607629,FC Vaduz,Inter Turku,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,66.38,A_ANALIZAR_PRIMERO,
1607182,Omonia Nicosia,Lincoln Red Imps FC,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,66.31,A_ANALIZAR_PRIMERO,
1607606,Dunajska Streda,Twente,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,66.2,A_ANALIZAR_PRIMERO,
1607570,Heart Of Midlothian,Benfica,,OVER_OR_BTTS_CHECK,64.72,B_ANALIZAR,
1607605,Dinamo Minsk,SC Braga,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,64.35,B_ANALIZAR,
1607622,Shelbourne,Ajax,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,63.73,B_ANALIZAR,
1607613,Ilves,HNK Rijeka,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,63.07,B_ANALIZAR,
1607619,NSI Runavik,FC Lugano,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,63.03,B_ANALIZAR,
1607626,FC ST. Gallen,Sheriff Tiraspol,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,62.88,B_ANALIZAR,
1607181,KI Klaksvik,Lech Poznan,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,62.35,B_ANALIZAR,
1607608,Gent,IFK Goteborg,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,62.32,B_ANALIZAR,
1607628,Tromso,CFR 1907 Cluj,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,62.22,B_ANALIZAR,
1607567,Beşiktaş,Hradec Králové,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,60.98,B_ANALIZAR,
1607571,Pafos,Red Bull Salzburg,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,59.55,B_ANALIZAR,
1606076,Santos,Macara,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,57.48,B_ANALIZAR,
