summary_scope,rows_processed,home_full_or_partial,away_full_or_partial,avg_home_opponent_strength,avg_away_opponent_strength,standings_api_calls,standings_cache_hits,standings_errors,generated_at_utc,flag,rows
overall,41.0,19.0,17.0,0.657,0.59,0.0,228.0,4.0,2026-08-13T09:17:10.551610+00:00,,
home_quality_flag,,,,,,,,,,UNKNOWN,22.0
home_quality_flag,,,,,,,,,,FULL,11.0
home_quality_flag,,,,,,,,,,PARTIAL,8.0
away_quality_flag,,,,,,,,,,UNKNOWN,24.0
away_quality_flag,,,,,,,,,,FULL,13.0
away_quality_flag,,,,,,,,,,PARTIAL,4.0
