rows_processed,avg_home_matches_used,avg_away_matches_used,full_rows,partial_rows,sparse_rows,none_rows,stats_fixture_requests,api_calls_made,cache_hits,api_errors,plan_limit_errors,generated_at_utc
79,4.747,4.646,55,21,3,0,790,0,790,0,0,2026-05-11T06:31:53.834758+00:00
