summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,3,3.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,result_available_rows,3,3.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,pending_rows,3,0.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,unmatched_rows,3,0.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,bet_rows,3,3.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,lean_play_rows,3,0.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,premium_rows,3,3.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,standard_rows,3,0.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,wins,3,2.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,losses,3,1.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,pushes,3,0.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,voids,3,0.0,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,profit_units_total,3,0.16,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,roi_percent,3,5.333333,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,avg_execution_score,3,132.378299,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
overall,avg_primary_edge,3,0.252983,,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
by_final_execution_bucket,shortlist_rows,3,3.0,APPROVED_PREMIUM,2026-05-23,2026-05-24T12:42:50+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-23-20260524T124250Z
