# vSIGMA Daily Freshness Report

- Target date: 2026-05-23
- PASS: 14
- EMPTY_OK_NO_BET: 1
- WARNING_STALE_GLOBAL_FILE: 26
- ERROR_MISSING_REQUIRED_FILE: 0
- EMPTY_UNEXPECTED: 0
- PRE_LOCK_ACTIVE: pre-lock review writes separate PRELOCK outputs and never overwrites the frozen morning official baseline.

| target_date | file_name | path | pipeline_mode | candidate_version | status | detail | rows | snapshot_path |
| --- | --- | --- | --- | --- | --- | --- | --- | --- |
| 2026-05-23 | vsigma_today_competition_shortlist.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_competition_shortlist.csv | PRE | OFFICIAL_BASELINE | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_competition_shortlist.csv |
| 2026-05-23 | vsigma_today_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_competition_top.csv | PRE | OFFICIAL_BASELINE | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_competition_top.csv |
| 2026-05-23 | vsigma_today_candidate_v2_competition_shortlist.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_competition_shortlist.csv | PRE | CANDIDATE_V2 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v2_competition_shortlist.csv |
| 2026-05-23 | vsigma_today_candidate_v2_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_competition_top.csv | PRE | CANDIDATE_V2 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v2_competition_top.csv |
| 2026-05-23 | vsigma_today_candidate_v4_competition_shortlist.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_competition_shortlist.csv | PRE | CANDIDATE_V4 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v4_competition_shortlist.csv |
| 2026-05-23 | vsigma_today_candidate_v4_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_competition_top.csv | PRE | CANDIDATE_V4 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v4_competition_top.csv |
| 2026-05-23 | vsigma_today_candidate_v5_competition_shortlist.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v5_competition_shortlist.csv | PRE | CANDIDATE_V5 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v5_competition_shortlist.csv |
| 2026-05-23 | vsigma_today_candidate_v5_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v5_competition_top.csv | PRE | CANDIDATE_V5 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v5_competition_top.csv |
| 2026-05-23 | vsigma_today_candidate_v6_competition_shortlist.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v6_competition_shortlist.csv | PRE | CANDIDATE_V6 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v6_competition_shortlist.csv |
| 2026-05-23 | vsigma_today_candidate_v6_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v6_competition_top.csv | PRE | CANDIDATE_V6 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v6_competition_top.csv |
| 2026-05-23 | vsigma_today_candidate_v7_competition_shortlist.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_competition_shortlist.csv | PRE | CANDIDATE_V7 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v7_competition_shortlist.csv |
| 2026-05-23 | vsigma_today_candidate_v7_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_competition_top.csv | PRE | CANDIDATE_V7 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v7_competition_top.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2.csv | PRE | COMPARISON | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4.csv | PRE | COMPARISON | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5.csv | PRE | COMPARISON | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6.csv | PRE | COMPARISON | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7.csv | PRE | COMPARISON | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7.csv |
| 2026-05-23 | vsigma_today_match_script_forecasts.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_match_script_forecasts.csv | PRE | FORECAST | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_match_script_forecasts.csv |
| 2026-05-23 | vsigma_today_candidate_v2_match_script_forecasts.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_match_script_forecasts.csv | PRE | FORECAST_CANDIDATE_V2 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v2_match_script_forecasts.csv |
| 2026-05-23 | vsigma_today_candidate_v4_match_script_forecasts.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_match_script_forecasts.csv | PRE | FORECAST_CANDIDATE_V4 | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v4_match_script_forecasts.csv |
| 2026-05-23 | vsigma_today_prelock_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_prelock_competition_top.csv | PRELOCK | OFFICIAL_BASELINE_PRELOCK | EMPTY_OK_NO_BET | empty output with headers is valid for a no-bet day | 0 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_prelock_competition_top.csv |
| 2026-05-23 | vsigma_today_prelock_comparison.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_prelock_comparison.csv | PRELOCK | PRELOCK_COMPARISON | WARNING_STALE_GLOBAL_FILE | metadata target_date=['2026-05-24'] does not match 2026-05-23 | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_prelock_comparison.csv |
| 2026-05-23 | vsigma_execution_shortlist_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_execution_shortlist_results_ledger.csv | POST | OFFICIAL_RESULTS | PASS | output is fresh for requested target date | 3 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_execution_shortlist_results_ledger.csv |
| 2026-05-23 | vsigma_execution_shortlist_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_execution_shortlist_results_summary.csv | POST | OFFICIAL_RESULTS | PASS | output is fresh for requested target date | 160 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_execution_shortlist_results_summary.csv |
| 2026-05-23 | vsigma_today_candidate_v2_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_results_ledger.csv | POST | CANDIDATE_V2_RESULTS | WARNING_STALE_GLOBAL_FILE | metadata source_file_date_check reports DATE_MISMATCH | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v2_results_ledger.csv |
| 2026-05-23 | vsigma_today_candidate_v2_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_results_summary.csv | POST | CANDIDATE_V2_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v2_results_summary.csv |
| 2026-05-23 | vsigma_today_candidate_v4_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_results_ledger.csv | POST | CANDIDATE_V4_RESULTS | WARNING_STALE_GLOBAL_FILE | metadata source_file_date_check reports DATE_MISMATCH | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v4_results_ledger.csv |
| 2026-05-23 | vsigma_today_candidate_v4_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_results_summary.csv | POST | CANDIDATE_V4_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v4_results_summary.csv |
| 2026-05-23 | vsigma_today_candidate_v5_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v5_results_ledger.csv | POST | CANDIDATE_V5_RESULTS | WARNING_STALE_GLOBAL_FILE | metadata source_file_date_check reports DATE_MISMATCH | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v5_results_ledger.csv |
| 2026-05-23 | vsigma_today_candidate_v5_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v5_results_summary.csv | POST | CANDIDATE_V5_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v5_results_summary.csv |
| 2026-05-23 | vsigma_today_candidate_v6_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v6_results_ledger.csv | POST | CANDIDATE_V6_RESULTS | WARNING_STALE_GLOBAL_FILE | metadata source_file_date_check reports DATE_MISMATCH | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v6_results_ledger.csv |
| 2026-05-23 | vsigma_today_candidate_v6_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v6_results_summary.csv | POST | CANDIDATE_V6_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v6_results_summary.csv |
| 2026-05-23 | vsigma_today_candidate_v7_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_results_ledger.csv | POST | CANDIDATE_V7_RESULTS | WARNING_STALE_GLOBAL_FILE | metadata source_file_date_check reports DATE_MISMATCH | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v7_results_ledger.csv |
| 2026-05-23 | vsigma_today_candidate_v7_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_results_summary.csv | POST | CANDIDATE_V7_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_candidate_v7_results_summary.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_results.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4_results.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5_results.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6_results.csv |
| 2026-05-23 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 4 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-23/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7_results.csv |
