target_date,generated_at,portfolio_verdict,rows_reviewed,status_counts,recommended_stance,top_pick,top_market,top_status,auto_apply,production_change
2026-05-23,2026-05-24T14:30:53+01:00,REVIEW_ONLY_PORTFOLIO,3,REVIEW_ONLY=1; NO_ACTION_SOFTEN_WATCH=1; NO_ACTION_CONTEXT=1,No premium; review/live/low stake only.,Kalmar FF vs Degerfors IF,OVER_1_5,REVIEW_ONLY,NO,NO
