ledger_id,target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,candidate_present,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,execution_family_status,decision_source,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,resolver_run_id,cloud_summary_status,is_actionable,is_non_actionable,is_expired,is_waiting,is_blocked,is_technical_review
2026-05-23::1504822::OVER_1_5::NO_BET,2026-05-23,2026-05-23T08:50:07+01:00,1504822.0,J1 League,Kashima,FC Tokyo,OVER_1_5,YES,NO_BET,NO,ODDS_NOT_AVAILABLE;LINEUPS_NOT_AVAILABLE;AVAILABILITY_NOT_AVAILABLE,NO,,DATA_GAP_BLOCKED,vsigma_today_competition_top.csv,0.7902,113.377,FAILURE_MODE_LOW_CONVERSION,2026-05-23-20260523T074956Z,DATA_GAP_BLOCKED,NO,YES,NO,NO,YES,NO
2026-05-23::1494182::OVER_1_5::WAIT,2026-05-23,2026-05-23T08:50:07+01:00,1494182.0,Allsvenskan,Kalmar FF,Degerfors IF,OVER_1_5,YES,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,YES,2026-05-23T13:00+01:00,WAITING_FOR_WINDOW,vsigma_today_competition_top.csv,0.7829,110.393,FAILURE_MODE_LOW_CONVERSION,2026-05-23-20260523T074956Z,WAITING_FOR_WINDOW,NO,YES,NO,YES,NO,NO
2026-05-23::1494182::OVER_1_5::EXECUTABLE,2026-05-23,2026-05-23T13:09:52+01:00,1494182.0,Allsvenskan,Kalmar FF,Degerfors IF,OVER_1_5,YES,EXECUTABLE,YES,NONE,NO,,PRELOCK_CONFIRMED,vsigma_today_competition_top.csv,0.7829,109.668,FAILURE_MODE_LOW_CONVERSION,2026-05-23-20260523T115024Z,PRELOCK_CONFIRMED,YES,NO,NO,NO,NO,NO
2026-05-23::1494182::OVER_1_5::NO_BET,2026-05-23,2026-05-23T17:11:48+01:00,1494182.0,Allsvenskan,Kalmar FF,Degerfors IF,OVER_1_5,YES,NO_BET,NO,KICKOFF_ALREADY_PASSED,NO,,EXPIRED,vsigma_today_competition_top.csv,0.7829,109.668,FAILURE_MODE_LOW_CONVERSION,2026-05-23-20260523T115024Z,EXPIRED,NO,YES,YES,NO,NO,NO
