historical_batch_date,execution_rank,execution_shortlist_source,final_execution_bucket,final_recommendation,execution_score,fixture_id,league,home_team,away_team,market_primary,selection_score,primary_model_prob,primary_odds_used,primary_edge,accuracy_mode_eligible_flag,accuracy_confidence_score,accuracy_mode_reason,accuracy_primary_risk,accuracy_mode_bucket,accuracy_mode_rank,competition_raw_prob,competition_calibrated_prob,competition_prob_calibration_bucket,competition_prob_calibration_reason,competition_prob_shrinkage_applied_flag,result_status,actionable_result,primary_result,profit_units,stake_units
2026-05-08,1,PREMIUM_CORE,APPROVED_PREMIUM,BET,157.98000000000002,1392192,Segunda División,Cadiz,Deportivo La Coruna,AWAY_WIN,100.39,0.8859,2.0,0.3859,1,121.872,ACCURACY_CORE_PRIORITY;ACCURACY_MODEL_PROB_HIGH,FAILURE_MODE_DRAW_LIVE,ACCURACY_CORE,3,0.8859,0.889729,BUCKET:ACCURACY_CORE,CALIBRATED_BUCKET_RELIABILITY_UPLIFT,1,RESULT_AVAILABLE,WIN,WIN,1.0,1.0
2026-05-08,2,PREMIUM_CORE,APPROVED_PREMIUM,BET,137.26203007518797,1419970,Serie B,Catanzaro,Bari,OVER_1_5,102.66,0.9079,1.33,0.1560203007518797,1,159.653,ACCURACY_CORE_PRIORITY;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE,FAILURE_MODE_LOW_CONVERSION,ACCURACY_CORE,1,0.9079,0.8279,MARKET_BUCKET:OVER_1_5|ACCURACY_CORE,CALIBRATED_MARKET_BUCKET_OVERCONFIDENCE,1,RESULT_AVAILABLE,WIN,WIN,0.33,1.0
2026-05-08,3,PREMIUM_EXTENDED,APPROVED_PREMIUM,BET,118.98333333333333,1535284,CONMEBOL Libertadores,Coquimbo Unido,Universitario,OVER_1_5,88.92,0.9173,1.5,0.2506333333333334,1,128.34,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE,FAILURE_MODE_LOW_CONVERSION,ACCURACY_EXTENDED_STRONG,2,0.9173,0.8373,MARKET:OVER_1_5,CALIBRATED_MARKET_OVERCONFIDENCE,1,RESULT_AVAILABLE,WIN,WIN,0.5,1.0
2026-05-08,4,PREMIUM_EXTENDED,APPROVED_PREMIUM,BET,84.22755395683453,1543680,Premiership,Arbroath,Dunfermline,UNDER_3_5,62.04,0.8913,1.39,0.1718755395683452,0,100.038,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE;ACCURACY_EXTENDED_REJECTED,FAILURE_MODE_AVALANCHE_RISK,ACCURACY_REJECTED,,0.8913,0.8913,CALIBRATION_NOT_APPLIED,CALIBRATION_NOT_APPLIED_NON_COMPETITION,0,RESULT_AVAILABLE,WIN,WIN,0.39,1.0
