target_date,generated_at,rows_reviewed,trusted_rows,quarantine_rows,blocked_rows,trust_status_counts,next_action,auto_apply,production_change
2026-08-11,2026-08-11T19:12:29+01:00,203,21,0,182,REJECTED_SOURCE_BLOCK=182; TRUSTED_RAW_SOURCE=21,Only TRUSTED_RAW_SOURCE rows may be considered for scoring; quarantine/rejected rows remain diagnostic only.,NO,NO
