date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-08-11,Atlantic/Canary,216,216,202,20,20,7,7,1,0,1,0,0,3,0,3,/home/runner/work/vsigma/vsigma/data/processed/today/2026-08-11,2026-08-11T09:00:32.569602+00:00
