market_primary,n_total,n_settled,wins,losses,pushes,win_rate_no_push,roi_units,avg_primary_edge,report_type,edge_floor_band,execution_verdict
OVER_1_5,5.0,5.0,2.0,3.0,0.0,0.4,-3.0,0.169,by_market_primary,,
UNDER_3_5,2.0,2.0,0.0,2.0,0.0,0.0,-2.0,0.0596,by_market_primary,,
,3.0,3.0,2.0,1.0,0.0,0.6667,-1.0,,by_edge_floor_band,NO_ODDS,
,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.028,by_edge_floor_band,PLAYABLE,
,3.0,3.0,0.0,3.0,0.0,0.0,-3.0,0.1431,by_edge_floor_band,STRONG,
,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.2286,by_execution_verdict,,TOP_CORE
,6.0,6.0,2.0,4.0,0.0,0.3333,-4.0,0.0762,by_execution_verdict,,WATCH
ACTIONABLE_ONLY,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.2286,actionable_summary,,
