target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-08-11,2026-08-11T23:11:57+01:00,LOCAL_RAW_CANDIDATES_FOUND,3772,203,632,"Review accepted rows, then feed normal scoring gates.",NO,NO
