mode,pick_count,settled_rows,pending_rows,unmatched_rows,wins,losses,pushes,voids,profit_units,roi_percent,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
SHADOW_CANDIDATE_V6_API_PREDICTIONS_BENCHMARK,1,0,0,1,0,0,0,0,0.0,,2026-06-06,2026-06-07T12:15:37+00:00,POST,CANDIDATE_V6_RESULTS,NO_DATE_COLUMN,2026-06-06-20260607T121537Z
