target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,fixture_datetime,minutes_to_kickoff,prelock_window_minutes,prelock_window_start,useful_prelock_slots,next_useful_prelock_slot,in_window_now,prelock_retained,prelock_decision,prelock_decision_reason,prelock_lineup_state,prelock_odds_state,prelock_availability_state,exclusion_reason,next_action
2026-06-06,2026-06-06T09:10:09+01:00,1548052,Segunda División,Castellón,Almeria,OVER_2_5,0.911425,149.544,FAILURE_MODE_LOW_CONVERSION,2026-06-06T20:00+01:00,649.85,90,2026-06-06T18:30+01:00,2026-06-06T19:00+01:00,2026-06-06T19:00+01:00,NO,NO,,,,,,OUTSIDE_90_MIN_PRELOCK_WINDOW,WAIT_UNTIL_2026-06-06T19:00+01:00
