target_date,fixture_id,league,home_team,away_team,market_primary,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,fixture_datetime,minutes_to_kickoff,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,data_gap_flags,execution_family_status,prelock_retained,prelock_decision,prelock_decision_reason,exclusion_reason,decision_state,decision_reason,next_action
2026-06-06,1548052,Segunda División,Castellón,Almeria,OVER_2_5,0.911425,149.544,FAILURE_MODE_LOW_CONVERSION,2026-06-06T20:00+01:00,649.85,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,YES,2026-06-06T19:00+01:00,,WAITING_FOR_WINDOW,NO,,,OUTSIDE_90_MIN_PRELOCK_WINDOW,WAITING_FOR_PRELOCK_WINDOW,Candidate is outside the configured prelock window.,WAIT_UNTIL_2026-06-06T19:00+01:00
