target_date,generated_at,rank,fixture_id,home_team,away_team,market_primary,adjusted_status,objective_level,dependency_level,opponent_level,draw_level,lineup_level,availability_level,market_level,memory_level,context_level,context_score,policy,auto_apply,production_change
2026-07-17,2026-07-17T10:27:41+01:00,1,1554388,Universitatea Craiova,ML Vitebsk,BTTS_YES,WAIT_PRELOCK,PROXY_ONLY,DEPENDENCY_UNKNOWN,STAKE_NEUTRAL,DRAW_NOT_KEY,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,GOALS_STANDARD,MEM_NONE,L6_REVIEW,43,review only,NO,NO
2026-07-17,2026-07-17T10:27:41+01:00,2,1554428,Malisheva,Vllaznia Shkodër,OVER_2_5,WAIT_PRELOCK,PROXY_ONLY,DEPENDENCY_UNKNOWN,STAKE_NEUTRAL,DRAW_NOT_KEY,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,GOALS_STANDARD,MEM_NONE,L6_REVIEW,43,review only,NO,NO
2026-07-17,2026-07-17T10:27:41+01:00,3,1554375,Atert Bissen,KI Klaksvik,OVER_2_5,WAIT_PRELOCK,PROXY_ONLY,DEPENDENCY_UNKNOWN,STAKE_NEUTRAL,DRAW_NOT_KEY,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,GOALS_STANDARD,MEM_NONE,L6_REVIEW,43,review only,NO,NO
