target_date,fixture_id,league,home_team,away_team,market_primary,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,fixture_datetime,minutes_to_kickoff,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,data_gap_flags,execution_family_status,prelock_retained,prelock_decision,prelock_decision_reason,exclusion_reason,decision_state,decision_reason,next_action
2026-05-18,1392197,Segunda División,Leganes,Huesca,OVER_1_5,0.81596,151.82,FAILURE_MODE_LOW_CONVERSION,2026-05-18T19:30+01:00,-102.75,NO_BET,NO,KICKOFF_ALREADY_PASSED,NO,,ODDS_MISSING;LINEUPS_MISSING;AVAILABILITY_MISSING,EXPIRED,YES,PRELOCK_NOT_AVAILABLE,no reliable pre-lock data available; missing data is neutral,PRELOCK_NOT_AVAILABLE,PRELOCK_BLOCKED,PRELOCK was not available for this candidate; execution waits for the next AUTO PRELOCK cycle or no-bet review.,WAIT_FOR_NEXT_AUTO_PRELOCK_OR_NO_BET_REVIEW
