fixture_id,league,home_team,away_team,market_primary,kickoff_time,minutes_to_kickoff,prelock_window_start,prelock_status,recommended_next_action,recommended_command
1392197,Segunda División,Leganes,Huesca,OVER_1_5,2026-05-18T18:30:28+00:00,53.99,2026-05-18T17:00:28+00:00,PRELOCK_NOT_AVAILABLE,RUN_POST_AFTER_FINISH,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-18 --timezone Atlantic/Canary --mode post
