date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,results_last_refresh_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,league_tier,league_tier_rank,league_filter_reason,league_quality_score,old_data_count,prior_data_count,standings_data_count,recent_stats_data_count,injuries_data_count,data_quality_score,data_warning,home_absences_num,away_absences_num,home_availability_unknown_penalty,away_availability_unknown_penalty,availability_uncertainty_penalty,availability_known_risk_score,availability_attack_penalty,lineup_score_nudge,attack_environment_score,recent_stats_process_score,home_goal_path_score,away_goal_path_score,home_rank_strength,away_rank_strength,team_edge_raw,team_edge_score,home_motivation_num,away_motivation_num,motivation_total_score,absences_noise_penalty,standings_context_score,vsigma_pre_score,vsigma_priority,market_family_hint,is_two_leg_tie,tie_context_status,tie_state_label,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_adjustment_applied,tie_adjustment_note,priority_rank,market_bonus,selection_eligible,sample_penalty,priority_bonus,tier_bonus,selection_score,shortlist_rank,shortlist_bucket
2026-05-01,2026-05-01T14:00:00+01:00,1777640400,Serie B,136,2025,1419951,FT,Palermo,522,Catanzaro,1687,Italy,FT,Match Finished,90.0,3.0,2.0,3.0,2.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.933214+00:00,8.0,8.0,1.875,1.625,1.25,2.0,0.875,1.625,0.875,1.0,0.5,0.0,0.375,1.0,0.75,1.0,0.25,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.2,10.0,4.8,2.4,49.6,5.0,4.2,12.0,1.4,1.0,2.8,5.0,5.0,1.0,1.0,11.0,11.2,4.4,3.4,55.6,4.0,4.2,11.4,2.6,1.6,3.4,FULL,2026-05-11T06:35:59.545866+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:09.415452+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-14016.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.435955+00:00,4.0,72.0,28.0,38.0,61.0,33.0,0.5,5.0,59.0,11.0,38.0,62.0,51.0,0.5,20.0,2026-05-11T06:36:18.017081+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:27.609447+00:00,NO_ODDS_FOUND,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,18.92,4.0,17.16,16.44,0.8421052631578947,0.7894736842105263,3.8,4.18,0.0,0.0,0.0,0.0,4.21,85.31,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,91.21,11,WATCHLIST
2026-05-01,2026-05-01T03:00:00+01:00,1777600800,CONMEBOL Libertadores,13,2026,1535273,FT,Independiente Medellin,1128,Cusco,10013,World,FT,Match Finished,90.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.932247+00:00,8.0,8.0,1.75,1.5,1.375,1.25,1.25,2.125,1.0,0.75,0.375,0.125,0.625,0.625,0.75,0.875,0.375,0.75,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.2,13.0,3.6,4.0,49.0,3.6,4.2,10.2,2.4,0.8,2.0,5.0,5.0,1.0,1.0,8.2,19.0,2.6,7.2,51.6,2.8,4.4,9.0,1.8,2.5,2.2,FULL,2026-05-11T06:35:58.765691+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:02.490857+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-14676.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.118715+00:00,3.0,4.0,-2.0,3.0,3.0,5.0,1.0,4.0,1.0,-4.0,4.0,2.0,6.0,1.0,32.0,2026-05-11T06:36:17.985584+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:20.487146+00:00,NO_ODDS_FOUND,TIER_1,1,conmebol_libertadores,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,17.15,2.95,19.48,13.35,0.935483870967742,0.9032258064516128,5.4,5.94,0.0,0.0,0.0,0.0,3.38,84.47,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1.0,NO_FIRST_LEG_FOUND,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,90.37,12,WATCHLIST
2026-05-01,2026-05-01T14:00:00+01:00,1777640400,Serie B,136,2025,1419958,FT,Bari,508,Virtus Entella,527,Italy,FT,Match Finished,90.0,2.0,0.0,2.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.933257+00:00,8.0,8.0,0.75,1.375,1.0,1.0,2.25,1.0,0.375,0.75,0.0,0.375,0.375,0.375,1.0,0.625,0.75,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.2,17.2,2.6,6.2,38.6,5.0,6.2,10.8,1.4,0.8,2.6,5.0,5.0,1.0,1.0,12.2,11.2,4.4,2.8,46.4,4.8,3.6,15.8,2.4,2.4,3.0,FULL,2026-05-11T06:35:59.082952+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:06.307335+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-14016.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.286697+00:00,17.0,40.0,-22.0,38.0,38.0,60.0,1.0,14.0,42.0,-15.0,38.0,36.0,51.0,0.0,20.0,2026-05-11T06:36:18.003374+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:24.377406+00:00,NO_ODDS_FOUND,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,14.87,3.58,9.66,17.81,0.1578947368421053,0.3157894736842105,-8.25,9.08,0.0,0.0,0.0,0.0,2.36,84.31,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,90.21,13,WATCHLIST
2026-05-01,2026-05-01T20:00:00+01:00,1777662000,Segunda División,141,2025,1392182,FT,Zaragoza,732,Granada CF,715,Spain,FT,Match Finished,90.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.934981+00:00,8.0,8.0,1.0,1.25,1.125,1.625,1.125,2.0,0.75,0.875,0.25,0.25,0.5,0.625,0.75,0.875,0.375,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,18.0,11.2,4.8,4.0,52.6,6.6,3.4,15.2,3.4,2.0,7.2,5.0,5.0,1.0,1.0,11.6,11.8,4.8,5.2,53.6,4.2,3.8,12.2,2.8,4.0,2.4,FULL,2026-05-11T06:35:59.024064+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:05.273107+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-13656.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.274331+00:00,21.0,35.0,-20.0,39.0,33.0,53.0,1.0,14.0,48.0,-2.0,39.0,48.0,50.0,0.0,22.0,2026-05-11T06:36:17.999314+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:23.382975+00:00,NO_ODDS_FOUND,TIER_1,1,spain_segunda,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,17.68,4.0,17.2,16.45,0.0476190476190476,0.3809523809523809,-5.63,6.19,0.0,0.0,0.0,0.0,2.29,84.16,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,90.06,14,WATCHLIST
2026-05-01,2026-05-01T19:45:00+01:00,1777661100,Serie A,135,2025,1378210,FT,Pisa,801,Lecce,867,Italy,FT,Match Finished,90.0,1.0,2.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2026-05-11T06:35:54.934883+00:00,8.0,8.0,0.375,0.625,0.5,0.625,2.25,1.625,0.25,0.5,0.0,0.125,0.25,0.5,0.625,0.75,0.625,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.4,12.6,2.6,4.4,42.2,2.8,4.4,14.0,1.8,2.2,2.4,5.0,5.0,1.0,1.0,10.2,10.6,2.0,3.6,44.0,3.8,5.4,14.6,2.2,1.0,3.4,FULL,2026-05-11T06:35:59.053810+00:00,3.0,4.0,1.0,1.0,3.0,4.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-11T06:36:05.790012+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,-13671.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.280620+00:00,20.0,18.0,-41.0,36.0,25.0,66.0,1.0,17.0,32.0,-24.0,36.0,24.0,48.0,1.0,20.0,2026-05-11T06:36:18.001283+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:23.937283+00:00,NO_ODDS_FOUND,TIER_1,1,italy_serie_a,30,8,16,9,16,4,28.0,OK_FULL_STATS,3.0,4.0,0.0,0.0,0.0,7.0,0.1,0.0,11.67,2.63,9.84,13.57,0.0,0.1578947368421053,-8.68,9.55,0.0,0.0,0.0,0.1,3.45,82.57,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,88.47,15,WATCHLIST
2026-05-01,2026-05-01T14:00:00+01:00,1777640400,Serie B,136,2025,1419960,FT,Padova,870,Pescara,525,Italy,FT,Match Finished,90.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.933267+00:00,8.0,8.0,0.75,1.5,0.5,2.0,1.375,1.25,0.5,0.875,0.25,0.375,0.25,0.625,0.375,0.875,0.25,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.8,14.4,2.8,4.0,49.0,5.2,4.4,15.0,2.0,2.4,4.0,5.0,5.0,1.0,1.0,13.4,15.0,4.8,5.2,52.6,5.0,3.8,19.6,2.2,1.6,3.4,FULL,2026-05-11T06:35:59.452037+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:08.918512+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,-14016.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.429477+00:00,10.0,46.0,-10.0,38.0,39.0,49.0,0.0,20.0,35.0,-15.0,38.0,51.0,66.0,1.0,20.0,2026-05-11T06:36:18.015198+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:27.194131+00:00,NO_ODDS_FOUND,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,15.9,4.0,10.08,18.56,0.5263157894736843,0.0,-4.8,5.28,0.0,0.0,0.0,0.0,2.44,81.62,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,87.52,16,WATCHLIST
2026-05-01,2026-05-01T19:45:00+01:00,1777661100,Jupiler Pro League,144,2025,1536974,FT,Cercle Brugge,741,Zulte Waregem,600,Belgium,FT,Match Finished,90.0,2.0,3.0,2.0,3.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.934959+00:00,8.0,8.0,1.75,1.625,2.0,1.5,1.375,1.0,0.875,0.75,0.25,0.375,0.75,0.375,0.875,0.75,0.875,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.4,10.6,6.6,3.8,46.6,6.4,6.2,10.4,1.2,3.2,3.2,5.0,5.0,1.0,1.0,11.8,11.4,4.4,3.4,49.0,4.8,5.6,10.4,0.8,2.0,4.0,FULL,2026-05-11T06:35:58.795116+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:02.928123+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,4.0,1.0,1.0,0.45,0.45,0.45,0.2,0.388,0.0,90.0,-13671.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.125607+00:00,14.0,31.0,-8.0,30.0,39.0,47.0,1.0,13.0,32.0,-9.0,30.0,38.0,47.0,0.5,16.0,2026-05-11T06:36:17.987676+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:20.900888+00:00,NO_ODDS_FOUND,TIER_1,1,belgium_jupiler,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,18.81,4.0,17.92,15.86,0.1333333333333333,0.1999999999999999,1.62,1.78,0.0,0.0,0.0,0.0,2.93,81.52,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.2,True,0.0,3.0,1.5,87.22,17,WATCHLIST
2026-05-01,2026-05-01T20:00:00+01:00,1777662000,La Liga,140,2025,1391154,FT,Girona,547,Mallorca,798,Spain,FT,Match Finished,90.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2026-05-11T06:35:54.934977+00:00,8.0,8.0,1.0,1.375,1.25,1.5,1.25,1.25,0.875,0.875,0.25,0.125,0.625,0.75,0.75,0.875,0.5,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,8.2,13.8,2.0,5.2,52.8,3.4,5.0,9.4,1.4,2.2,3.4,5.0,5.0,1.0,1.0,10.6,14.0,4.0,4.0,48.6,5.0,5.2,12.6,1.8,1.6,2.2,FULL,2026-05-11T06:35:58.823957+00:00,7.0,5.0,1.0,1.0,6.8,5.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-11T06:36:03.336789+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-13656.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.133220+00:00,17.0,38.0,-15.0,34.0,36.0,51.0,1.0,15.0,39.0,-9.0,35.0,43.0,52.0,0.5,20.0,2026-05-11T06:36:17.989564+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:21.379448+00:00,NO_ODDS_FOUND,TIER_1,1,spain_la_liga,30,8,16,9,16,4,28.0,OK_FULL_STATS,6.8,5.0,0.0,0.0,0.0,11.8,0.1,0.0,16.89,3.06,14.3,16.21,0.1578947368421053,0.2631578947368421,-3.03,3.33,0.0,0.0,0.0,0.1,3.07,81.19,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,87.09,18,WATCHLIST
2026-05-01,2026-05-01T14:00:00+01:00,1777640400,Serie B,136,2025,1419953,FT,Sampdoria,498,Sudtirol,1578,Italy,FT,Match Finished,90.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.933226+00:00,8.0,8.0,1.375,0.375,0.625,0.75,1.25,2.25,0.375,0.625,0.375,0.125,0.25,0.625,0.625,0.75,0.5,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,13.8,10.0,4.2,1.8,50.6,6.4,4.2,14.4,2.6,2.0,4.0,5.0,5.0,1.0,1.0,11.6,13.0,2.6,5.0,41.6,4.2,4.4,15.0,1.8,1.4,3.2,FULL,2026-05-11T06:35:59.572516+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:09.832611+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-14016.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.441208+00:00,13.0,44.0,-13.0,38.0,35.0,48.0,0.0,16.0,41.0,-10.0,38.0,38.0,48.0,0.5,20.0,2026-05-11T06:36:18.018916+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:28.100750+00:00,NO_ODDS_FOUND,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,13.69,3.85,14.02,10.63,0.368421052631579,0.2105263157894736,6.37,7.01,0.0,0.0,0.0,0.0,1.73,80.43,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,86.33,19,WATCHLIST
2026-05-01,2026-05-01T15:00:00+01:00,1777644000,Süper Lig,203,2025,1394718,FT,Rizespor,1007,Konyaspor,607,Turkey,FT,Match Finished,90.0,3.0,2.0,3.0,2.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2026-05-11T06:35:54.933487+00:00,8.0,8.0,1.25,2.5,1.375,1.75,1.625,0.625,0.75,1.0,0.125,0.5,0.625,0.5,0.75,0.75,0.625,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,13.2,13.4,3.8,4.8,53.4,5.2,5.4,16.4,3.0,0.6,4.0,5.0,5.0,1.0,1.0,9.8,17.8,4.2,4.8,40.0,3.4,7.4,16.6,3.4,0.8,2.2,FULL,2026-05-11T06:35:59.950315+00:00,3.0,7.0,1.0,1.0,2.8,6.6,FULL,FULL,MEDIUM,HIGH,FULL,2026-05-11T06:36:14.621454+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-13956.28,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.613450+00:00,8.0,40.0,-6.0,33.0,44.0,50.0,0.0,9.0,40.0,-6.0,33.0,42.0,48.0,0.0,18.0,2026-05-11T06:36:18.038543+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:32.946441+00:00,NO_ODDS_FOUND,TIER_2,2,turkey_super_lig,23,8,16,9,16,4,28.0,OK_FULL_STATS,2.8,6.6,0.0,0.0,0.0,9.4,0.1,0.0,17.85,3.91,12.76,19.01,0.5882352941176471,0.5294117647058824,-9.35,10.28,0.0,0.0,0.0,0.1,1.79,80.82,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0,0,0,0,,1,1.4,True,0.0,3.0,0.8,86.02,20,WATCHLIST
2026-05-01,2026-05-01T01:00:00+01:00,1777593600,CONMEBOL Libertadores,13,2026,1535269,FT,Corinthians,131,Penarol,2348,World,FT,Match Finished,90.0,2.0,0.0,2.0,0.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:35:54.932162+00:00,8.0,8.0,1.75,1.0,0.875,1.125,0.5,1.25,0.625,0.75,0.75,0.25,0.125,0.5,0.375,0.875,0.125,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.4,12.4,4.2,3.2,48.8,4.2,4.8,13.0,2.0,1.333,2.0,5.0,2.0,0.4,1.0,12.5,10.0,5.5,2.5,48.5,2.5,2.0,10.5,3.0,3.0,2.0,SPARSE,2026-05-11T06:35:58.721836+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:36:02.067443+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-14796.27,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:36:16.111683+00:00,1.0,10.0,6.0,4.0,7.0,1.0,1.0,3.0,2.0,-3.0,4.0,3.0,6.0,1.0,32.0,2026-05-11T06:36:17.982833+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-11T06:36:19.988646+00:00,NO_ODDS_FOUND,TIER_1,1,conmebol_libertadores,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,12.65,2.8,12.14,8.82,1.0,0.935483870967742,5.29,5.82,0.0,0.0,0.0,0.0,3.46,79.93,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1.0,NO_FIRST_LEG_FOUND,,,,0,0,0,0,,1,1.4,True,0.0,3.0,1.5,85.83,21,WATCHLIST
