market_primary,n_total,n_settled,wins,losses,pushes,win_rate_no_push,roi_units,avg_primary_edge,report_type,edge_floor_band,execution_verdict
OVER_1_5,26.0,26.0,16.0,10.0,0.0,0.6154,-10.0,,by_market_primary,,
UNDER_3_5,2.0,2.0,2.0,0.0,0.0,1.0,0.0,,by_market_primary,,
,28.0,28.0,18.0,10.0,0.0,0.6429,-10.0,,by_edge_floor_band,NO_ODDS,
,3.0,3.0,3.0,0.0,0.0,1.0,0.0,,by_execution_verdict,,CORE_SHORTLIST
,2.0,2.0,1.0,1.0,0.0,0.5,-1.0,,by_execution_verdict,,TOP_CORE
,23.0,23.0,14.0,9.0,0.0,0.6087,-9.0,,by_execution_verdict,,WATCH
