rows_processed,full_rows,partial_rows,sparse_rows,none_rows,api_calls_made,cache_hits,api_errors,plan_limit_errors,avg_injuries_count_known,unknown_coverage_rows,generated_at_utc
28,8,0,0,20,28,0,0,0,4.625,20,2026-05-11T06:36:14.640559+00:00
