target_date,generated_at,forecast_rank,fixture_id,country,league,home_team,away_team,source_file,market_hint,modal_scoreline,scenario_map,home_goals_low,home_goals_mid,home_goals_high,away_goals_low,away_goals_mid,away_goals_high,total_goals_low,total_goals_mid,total_goals_high,home_shots_low,home_shots_mid,home_shots_high,away_shots_low,away_shots_mid,away_shots_high,total_shots_low,total_shots_mid,total_shots_high,home_sot_low,home_sot_mid,home_sot_high,away_sot_low,away_sot_mid,away_sot_high,total_sot_low,total_sot_mid,total_sot_high,home_corners_low,home_corners_mid,home_corners_high,away_corners_low,away_corners_mid,away_corners_high,total_corners_low,total_corners_mid,total_corners_high,home_cards_low,home_cards_mid,home_cards_high,away_cards_low,away_cards_mid,away_cards_high,total_cards_low,total_cards_mid,total_cards_high,home_fouls_low,home_fouls_mid,home_fouls_high,away_fouls_low,away_fouls_mid,away_fouls_high,total_fouls_low,total_fouls_mid,total_fouls_high,tempo_projection,shot_volume_level,corner_volume_level,card_risk_level,both_teams_threat_level,forecast_confidence,forecast_confidence_score,forecast_warning,source_guard,auto_apply,production_change
2026-05-26,2026-05-26T21:53:21+01:00,1,1535323,World,CONMEBOL Libertadores,Lanus,Mirassol,matches_vsigma_scored_v3.csv,OVER_OR_BTTS_CHECK,1-1 / 0-1 / 1-2,discipline risk,0.42,0.69,0.96,0.60,0.94,1.27,1.16,1.62,2.09,9,13,16,8,12,15,19,24,30,2,4,6,2,4,6,6,8,11,4,6,8,2,4,6,7,10,13,1,2,4,2,4,6,4,6,9,9,12,16,11,15,18,21,27,32,MEDIUM_TEMPO,MEDIUM_SHOT_VOLUME,MEDIUM_CORNER_VOLUME,HIGH_CARD_RISK,BALANCED_THREAT,MEDIUM,71.6,LINEUPS_INACTIVE,DATED_INPUT_ONLY,NO,NO
2026-05-26,2026-05-26T21:53:21+01:00,2,1535224,World,CONMEBOL Sudamericana,Millonarios,O'Higgins,matches_vsigma_scored_v3.csv,OVER_OR_BTTS_CHECK,1-1 / 0-1 / 1-2,wide/corner pressure,0.56,0.94,1.31,0.83,1.31,1.80,1.59,2.25,2.91,10,14,19,8,11,15,20,26,32,2,4,7,2,3,5,5,8,11,4,7,9,3,5,7,8,12,15,1,2,3,1,2,4,2,4,6,6,10,13,6,10,13,14,19,24,MEDIUM_TEMPO,MEDIUM_SHOT_VOLUME,HIGH_CORNER_VOLUME,MEDIUM_CARD_RISK,BALANCED_THREAT,MEDIUM,62.6,LINEUPS_INACTIVE; PARTIAL_RECENT_STATS,DATED_INPUT_ONLY,NO,NO
2026-05-26,2026-05-26T21:53:21+01:00,3,1535231,World,CONMEBOL Sudamericana,Sao Paulo,Boston River,matches_vsigma_scored_v3.csv,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1-1 / 0-1 / 1-2,open tempo; wide/corner pressure,0.79,1.25,1.71,0.52,0.88,1.23,1.49,2.12,2.76,12,17,22,7,11,15,21,28,34,3,5,7,1,2,4,5,7,10,6,10,13,3,5,8,11,15,19,1,2,3,0,2,3,2,4,5,9,13,17,6,9,12,17,22,28,HIGH_TEMPO,MEDIUM_SHOT_VOLUME,HIGH_CORNER_VOLUME,MEDIUM_CARD_RISK,ONE_SIDE_THREAT,MEDIUM,62.6,LINEUPS_INACTIVE; PARTIAL_RECENT_STATS,DATED_INPUT_ONLY,NO,NO
2026-05-26,2026-05-26T21:53:21+01:00,4,1535324,World,CONMEBOL Libertadores,LDU de Quito,Always Ready,matches_vsigma_scored_v3.csv,OVER_OR_BTTS_CHECK,1-1 / 0-1 / 1-2,both teams carry threat; wide/corner pressure; discipline risk,0.48,0.81,1.15,0.52,0.88,1.23,1.16,1.69,2.22,8,12,16,10,15,19,21,27,33,2,4,6,3,5,7,6,9,12,3,5,7,5,7,10,9,12,16,1,3,5,1,3,5,4,6,9,9,12,16,9,13,17,20,25,31,MEDIUM_TEMPO,MEDIUM_SHOT_VOLUME,HIGH_CORNER_VOLUME,HIGH_CARD_RISK,BOTH_TEAMS_THREAT,MEDIUM,62.6,LINEUPS_INACTIVE; PARTIAL_RECENT_STATS,DATED_INPUT_ONLY,NO,NO
2026-05-26,2026-05-26T21:53:21+01:00,5,1535223,World,CONMEBOL Sudamericana,Gremio,Atletico Torque,matches_vsigma_scored_v3.csv,OVER_OR_BTTS_CHECK,1-1 / 0-1 / 1-2,discipline risk,0.48,0.81,1.15,0.48,0.81,1.15,1.11,1.62,2.14,10,14,18,8,11,15,19,25,31,2,4,5,1,3,4,4,6,9,2,4,6,2,3,5,5,8,10,1,2,3,2,4,6,3,6,9,9,13,17,8,11,14,18,24,29,MEDIUM_TEMPO,MEDIUM_SHOT_VOLUME,LOW_CORNER_VOLUME,HIGH_CARD_RISK,BALANCED_THREAT,MEDIUM,62.6,LINEUPS_INACTIVE; PARTIAL_RECENT_STATS,DATED_INPUT_ONLY,NO,NO
2026-05-26,2026-05-26T21:53:21+01:00,6,1535226,World,CONMEBOL Sudamericana,Palestino,Deportivo Riestra,matches_vsigma_scored_v3.csv,NO_DATA_ENRICHMENT_REQUIRED,1-1 / 0-1 / 1-2,discipline risk,0.43,0.75,1.07,0.34,0.62,0.91,0.92,1.38,1.83,9,13,17,7,10,14,17,23,28,2,4,6,1,3,4,4,7,9,2,4,6,2,4,6,5,8,10,1,3,5,1,3,5,4,6,9,10,14,18,13,17,22,25,32,38,MEDIUM_TEMPO,MEDIUM_SHOT_VOLUME,LOW_CORNER_VOLUME,HIGH_CARD_RISK,ONE_SIDE_THREAT,MEDIUM,62.6,LINEUPS_INACTIVE; PARTIAL_RECENT_STATS,DATED_INPUT_ONLY,NO,NO
