date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,league_team_count,standings_context_updated_at,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,first_leg_fixture_id,first_leg_home_goals,first_leg_away_goals,tie_home_agg_before,tie_away_agg_before,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,recent_schedule_balance_delta,home_recent_schedule_matches_used,away_recent_schedule_matches_used,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_strength_updated_at,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_events_checked_last5,away_recent_events_checked_last5,recent_sample_cleanliness_flag,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_fixture_anomaly_updated_at,league_tier,league_tier_rank,league_filter_reason,odds_imp_over15,odds_imp_over25,odds_imp_under35,odds_imp_btts_yes,odds_imp_home_win,odds_imp_draw,odds_imp_away_win,odds_imp_home_dnb,odds_imp_away_dnb,odds_market_support_count,odds_bookmaker_support_count,odds_dispersion_score,odds_confidence_adjustment_score,odds_structure_coherence_flag,odds_total_ladder_shape,odds_goal_expectation_band,odds_side_fragility_flag,odds_btts_support_flag,odds_over25_support_flag,odds_over15_support_flag,odds_under35_support_flag,odds_market_translation_hint,odds_line_aggression_flag,odds_structure_depth_status,league_coverage_uncertainty_penalty,league_stats_reliability_multiplier,league_quality_score,old_data_count,prior_data_count,standings_data_count,recent_stats_data_count,injuries_data_count,data_quality_score,data_warning,home_absences_num,away_absences_num,home_availability_unknown_penalty,away_availability_unknown_penalty,availability_uncertainty_penalty,availability_known_risk_score,availability_attack_penalty,lineup_score_nudge,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,recent_lab_context_score,attack_environment_score,recent_stats_process_score,home_goal_path_score,away_goal_path_score,home_rank_strength,away_rank_strength,team_edge_raw,team_edge_score,home_motivation_num,away_motivation_num,motivation_total_score,absences_noise_penalty,standings_context_score,vsigma_pre_score,vsigma_priority,market_family_hint,is_two_leg_tie,tie_context_status,tie_state_label,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_adjustment_applied,tie_adjustment_note
2026-05-26,2026-05-26T23:00:00+01:00,1779832800,CONMEBOL Libertadores,13,2026,1535323,NS,Lanus,446,Mirassol,7848,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-26T18:10:40.098644+00:00,8.0,8.0,1.375,1.625,0.375,1.125,0.75,1.0,0.375,0.75,0.625,0.25,0.0,0.5,0.125,0.75,0.125,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.6,13.0,4.2,4.0,57.4,4.2,4.4,12.2,2.4,1.5,2.0,5.0,5.0,1.0,1.0,10.4,16.0,3.8,4.6,39.6,3.4,7.6,14.6,4.0,1.0,2.8,FULL,2026-05-26T18:10:54.994260+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-26T18:11:14.356591+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,228.73,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-26T18:11:16.215165+00:00,3.0,6.0,-5.0,5.0,2.0,7.0,1.0,32.0,2026-05-26T18:11:20.472163+00:00,1.0,12.0,4.0,5.0,7.0,3.0,1.0,1.96,3.45,5.2,2.2,1.73,1.52,2.85,2.54,1.6,5.0,1.21,,,,,,14.0,179.0,5822.0,0.5102,0.2899,0.1923,0.4545,0.578,0.6579,0.3509,0.3937,0.625,0.2,0.8264,,,,,,2026-05-26T18:11:22.300589+00:00,OK,1535243.0,1.0,0.0,0.0,1.0,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.528,0.556,0.056,0.112,-0.028,5.0,4.0,FULL,PARTIAL,2026-05-26T18:11:32.871847+00:00,0.0,0.0,2.0,1.0,0.05,0.1,2.0,1.0,CLEAN,PARTIAL,PARTIAL,2026-05-26T18:11:36.576082+00:00,TIER_1,1,conmebol_libertadores,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.999,-0.01,14.05,3.58,8.85,11.38,0.935483870967742,1.0,-3.32,7.3,0.0,0.0,0.0,0.0,3.46,82.31,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-1.0,1.0,1.0,0.0,0.0,1,home_trailing_flip_away_to_over
2026-05-26,2026-05-26T19:30:00+01:00,1779820200,2. Bundesliga,79,2025,1545406,NS,SpVgg Greuther Fürth,178,Rot-Weiß Essen,1621,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-26T18:10:40.098532+00:00,8.0,8.0,1.375,1.875,1.25,2.125,1.375,2.125,0.75,1.0,0.25,0.25,0.625,0.75,0.875,0.75,0.5,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,13.8,15.2,5.2,4.0,55.2,4.2,4.6,10.6,1.667,1.75,4.2,5.0,1.0,0.2,1.0,23.0,6.0,6.0,3.0,58.0,10.0,7.0,6.0,3.0,0.0,8.0,SPARSE,2026-05-26T18:10:48.032378+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-26T18:11:14.352895+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,18.74,1.0,1.0,FULL,FULL,FULL,ACTIVE,2026-05-26T18:11:15.628605+00:00,16.0,37.0,-19.0,34.0,49.0,68.0,1.0,18.0,2026-05-26T18:11:20.465204+00:00,,,,,,,,1.81,4.34,4.5,1.67,2.2,1.23,4.58,1.7,2.25,2.75,1.5,,,,,,13.0,154.0,3450.0,0.5525,0.2304,0.2222,0.5988,0.4545,0.813,0.2183,0.5882,0.4444,0.3636,0.6667,,,,,,2026-05-26T18:11:21.560185+00:00,OK,,,,,,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.554,0.506,0.108,0.012,0.048,5.0,5.0,FULL,FULL,2026-05-26T18:11:32.829240+00:00,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,CLEAN,SUPPORTED,UNKNOWN,2026-05-26T18:11:35.300633+00:00,TIER_1,1,germany_2_bundesliga,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,5,16,0,25.33,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.22,1.009,1.001,0.04,18.15,2.28,17.21,16.63,0.1176470588235294,0.0,1.72,1.89,0.0,0.0,0.0,0.0,1.79,77.38,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,
2026-05-26,2026-05-26T19:45:00+01:00,1779821100,Ligue 1,61,2025,1545408,NS,Saint Etienne,1063,Nice,84,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,2026-05-26T18:10:40.098561+00:00,8.0,8.0,1.375,1.25,1.25,1.0,1.125,1.25,0.625,0.75,0.375,0.375,0.375,0.5,0.875,0.875,0.5,0.25,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,13.4,10.8,4.4,3.4,63.2,6.4,2.2,15.8,1.8,2.6,2.8,5.0,5.0,1.0,1.0,7.6,15.4,2.6,4.0,39.2,5.0,4.8,11.0,1.6,2.8,2.2,FULL,2026-05-26T18:11:00.016798+00:00,14.0,12.0,1.0,1.0,12.4,10.8,FULL,FULL,HIGH,HIGH,FULL,2026-05-26T18:11:14.554354+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,33.72,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-26T18:11:17.030451+00:00,,,,,,,,18.0,2026-05-26T18:11:20.473414+00:00,16.0,32.0,-23.0,34.0,37.0,60.0,1.0,2.53,3.7,3.08,1.85,2.37,1.4,4.5,2.21,2.2,4.1,1.49,,,,,,14.0,172.0,5008.0,0.3953,0.2703,0.3247,0.5405,0.4219,0.7143,0.2222,0.4525,0.4545,0.2439,0.6711,,,,,,2026-05-26T18:11:22.845556+00:00,OK,,,,,,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.538,0.704,0.076,0.408,-0.166,5.0,4.0,FULL,PARTIAL,2026-05-26T18:11:32.888804+00:00,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,CLEAN,UNKNOWN,SUPPORTED,2026-05-26T18:11:38.401322+00:00,TIER_1,1,france_ligue_1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,5,16,4,25.33,OK_FULL_STATS,12.4,10.8,0.0,0.0,0.0,23.2,0.1,0.0,1.006,1.033,0.16,15.34,3.55,13.65,11.86,0.0,0.1176470588235294,-3.34,3.67,0.0,0.0,0.0,0.1,1.79,76.03,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,
2026-05-26,2026-05-26T23:00:00+01:00,1779832800,CONMEBOL Sudamericana,11,2026,1535224,NS,Millonarios,1125,O'Higgins,2320,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-26T18:10:40.098632+00:00,8.0,8.0,1.125,2.0,0.875,1.5,1.125,1.0,0.625,0.75,0.375,0.375,0.375,0.375,0.625,1.0,0.25,0.25,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,17.2,9.2,6.0,2.6,51.2,7.2,3.4,9.6,2.0,2.0,3.8,5.0,4.0,0.8,1.0,13.25,11.75,4.25,3.0,54.75,6.0,5.25,9.5,2.25,1.667,3.75,PARTIAL,2026-05-26T18:11:08.799447+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-26T18:11:14.557699+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,228.71,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-26T18:11:17.623715+00:00,2.0,8.0,1.0,5.0,6.0,5.0,1.0,32.0,2026-05-26T18:11:20.476402+00:00,3.0,7.0,1.0,5.0,6.0,5.0,1.0,1.72,3.92,6.0,2.05,1.83,1.34,3.65,2.06,1.88,3.6,1.32,,,,,,14.0,163.0,5070.0,0.5814,0.2551,0.1667,0.4878,0.5464,0.7463,0.274,0.4854,0.5319,0.2778,0.7576,,,,,,2026-05-26T18:11:23.577886+00:00,OK,1535151.0,2.0,0.0,0.0,2.0,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.677,0.651,0.354,0.302,0.026,5.0,5.0,FULL,FULL,2026-05-26T18:11:32.931914+00:00,0.0,0.0,2.0,2.0,0.05,0.05,2.0,2.0,CLEAN,PARTIAL,PARTIAL,2026-05-26T18:11:41.564873+00:00,TIER_2,2,conmebol_sudamericana,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.023,1.019,0.17,17.49,3.42,12.41,13.81,0.967741935483871,0.935483870967742,-4.51,8.61,0.0,0.0,0.0,0.0,3.43,80.03,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-2.0,2.0,1.0,0.0,0.0,1,home_trailing_flip_away_to_over
2026-05-26,2026-05-26T23:00:00+01:00,1779832800,CONMEBOL Sudamericana,11,2026,1535231,NS,Sao Paulo,126,Boston River,2361,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-26T18:10:40.098640+00:00,8.0,8.0,1.75,1.125,1.0,1.0,0.75,1.5,0.75,0.5,0.625,0.125,0.25,0.375,0.5,0.625,0.25,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.6,16.0,4.0,3.6,47.6,9.6,5.8,13.2,2.0,1.75,5.4,5.0,2.0,0.4,1.0,6.5,18.5,1.0,6.0,43.5,4.0,7.5,9.0,1.5,1.0,1.5,SPARSE,2026-05-26T18:11:12.860385+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-26T18:11:14.560222+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,228.69,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-26T18:11:18.416957+00:00,1.0,9.0,3.0,5.0,4.0,1.0,1.0,32.0,2026-05-26T18:11:20.479365+00:00,4.0,3.0,-5.0,5.0,5.0,10.0,1.0,1.32,7.2,13.0,2.25,1.73,1.21,5.4,1.7,2.57,2.75,1.64,,,,,,14.0,164.0,6068.0,0.7576,0.1389,0.0769,0.4444,0.578,0.8264,0.1852,0.5882,0.3891,0.3636,0.6098,,,,,,2026-05-26T18:11:24.777885+00:00,OK,1535142.0,0.0,1.0,1.0,0.0,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.608,0.707,0.216,0.414,-0.099,4.0,5.0,PARTIAL,FULL,2026-05-26T18:11:32.977409+00:00,0.0,0.0,1.0,2.0,0.1,0.05,1.0,2.0,CLEAN,PARTIAL,PARTIAL,2026-05-26T18:11:41.587486+00:00,TIER_2,2,conmebol_sudamericana,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.007,1.028,0.14,14.3,2.1,15.13,7.22,1.0,0.9032258064516128,6.98,7.18,0.0,0.0,0.0,0.0,3.43,76.41,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1.0,OK,AWAY_TRAILING,1.0,-1.0,0.0,1.0,0.0,1,away_trailing_keep_away_live
2026-05-26,2026-05-26T23:00:00+01:00,1779832800,CONMEBOL Libertadores,13,2026,1535324,NS,LDU de Quito,1158,Always Ready,3700,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-26T18:10:40.098648+00:00,8.0,8.0,1.625,1.625,0.75,1.375,0.375,0.875,0.5,0.625,0.625,0.25,0.0,0.375,0.25,0.625,0.0,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.8,13.4,3.6,4.4,45.0,3.8,7.8,12.4,3.0,0.6,2.2,5.0,4.0,0.8,1.0,17.0,13.5,5.25,4.75,58.0,5.5,5.25,13.0,3.25,2.25,4.25,PARTIAL,2026-05-26T18:10:52.245894+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-26T18:11:14.355258+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,228.74,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-26T18:11:15.819631+00:00,2.0,9.0,2.0,5.0,5.0,3.0,1.0,32.0,2026-05-26T18:11:20.470179+00:00,4.0,3.0,-1.0,5.0,5.0,6.0,1.0,1.41,5.75,9.0,1.95,1.87,1.21,4.8,1.65,2.32,2.63,1.55,,,,,,14.0,175.0,5470.0,0.7092,0.1739,0.1111,0.5128,0.5348,0.8264,0.2083,0.6061,0.431,0.3802,0.6452,,,,,,2026-05-26T18:11:21.930259+00:00,OK,1535234.0,0.0,1.0,1.0,0.0,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.712,0.629,0.424,0.258,0.083,5.0,5.0,FULL,FULL,2026-05-26T18:11:32.848425+00:00,0.0,0.0,1.0,2.0,0.1,0.05,1.0,2.0,CLEAN,PARTIAL,PARTIAL,2026-05-26T18:11:36.564739+00:00,TIER_1,1,conmebol_libertadores,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.024,1.016,0.16,14.26,3.42,10.31,10.89,0.967741935483871,0.9032258064516128,-0.02,-0.48,0.0,0.0,0.0,0.0,3.41,75.69,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,AWAY_TRAILING,1.0,-1.0,0.0,1.0,0.0,1,away_trailing_keep_away_live
2026-05-26,2026-05-26T23:00:00+01:00,1779832800,CONMEBOL Sudamericana,11,2026,1535223,NS,Gremio,130,Atletico Torque,2365,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-26T18:10:40.098629+00:00,8.0,8.0,1.875,1.75,0.875,1.375,0.25,0.75,0.5,0.875,0.875,0.375,0.0,0.5,0.375,0.625,0.125,0.25,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.6,10.6,4.0,2.6,59.6,4.6,3.4,12.8,2.0,2.2,4.2,5.0,2.0,0.4,1.0,13.0,13.5,3.0,3.0,53.0,3.0,3.5,11.0,4.0,1.0,4.0,SPARSE,2026-05-26T18:11:04.029103+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-26T18:11:14.556359+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,228.71,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-26T18:11:17.323393+00:00,2.0,10.0,5.0,5.0,6.0,1.0,1.0,32.0,2026-05-26T18:11:20.474936+00:00,1.0,12.0,6.0,5.0,9.0,3.0,1.0,1.59,4.3,6.6,2.1,1.76,1.34,3.6,2.05,1.92,3.6,1.35,,,,,,14.0,170.0,5741.0,0.6289,0.2326,0.1515,0.4762,0.5682,0.7463,0.2778,0.4878,0.5208,0.2778,0.7407,,,,,,2026-05-26T18:11:23.314200+00:00,OK,1535150.0,1.0,0.0,0.0,1.0,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.707,0.569,0.414,0.138,0.138,4.0,5.0,PARTIAL,FULL,2026-05-26T18:11:32.910796+00:00,0.0,0.0,2.0,2.0,0.05,0.05,2.0,2.0,CLEAN,PARTIAL,PARTIAL,2026-05-26T18:11:39.997906+00:00,TIER_2,2,conmebol_sudamericana,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.028,1.006,0.14,14.75,2.66,10.07,8.76,0.967741935483871,1.0,0.67,2.91,0.0,0.0,0.0,0.0,3.49,71.65,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-1.0,1.0,1.0,0.0,0.0,1,home_trailing_boost
2026-05-26,2026-05-26T23:00:00+01:00,1779832800,CONMEBOL Sudamericana,11,2026,1535226,NS,Palestino,2318,Deportivo Riestra,476,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-26T18:10:40.098636+00:00,8.0,8.0,1.125,1.0,0.5,0.5,0.75,1.0,0.375,0.25,0.5,0.375,0.125,0.125,0.25,0.5,0.125,0.25,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,4.0,0.8,1.0,12.5,11.5,3.0,3.0,49.5,3.5,2.75,14.25,3.25,1.25,3.0,5.0,5.0,1.0,1.0,9.8,13.6,2.2,5.0,32.6,5.2,4.0,17.4,3.0,2.5,2.4,PARTIAL,2026-05-26T18:11:10.808898+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-26T18:11:14.558968+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,228.7,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-26T18:11:18.016626+00:00,4.0,2.0,-5.0,5.0,0.0,5.0,1.0,32.0,2026-05-26T18:11:20.477897+00:00,3.0,4.0,-6.0,5.0,3.0,9.0,1.0,2.41,3.38,3.5,1.96,1.87,1.42,3.0,2.33,1.72,4.4,1.25,,,,,,14.0,160.0,5237.0,0.4149,0.2959,0.2857,0.5102,0.5348,0.7042,0.3333,0.4292,0.5814,0.2273,0.8,,,,,,2026-05-26T18:11:24.266179+00:00,OK,1535146.0,0.0,0.0,0.0,0.0,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,0.733,0.806,0.466,0.612,-0.073,5.0,5.0,FULL,FULL,2026-05-26T18:11:32.956389+00:00,0.0,0.0,2.0,2.0,0.05,0.05,2.0,2.0,CLEAN,PARTIAL,PARTIAL,2026-05-26T18:11:41.576954+00:00,TIER_2,2,conmebol_sudamericana,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.032,1.044,0.3,9.79,2.72,8.12,6.16,0.9032258064516128,0.935483870967742,1.38,1.52,0.0,0.0,0.0,0.0,3.38,64.69,B_ANALIZAR,NO_DATA_ENRICHMENT_REQUIRED,1.0,OK,LEVEL_TIE,0.0,0.0,0.0,0.0,1.0,1,level_tie_soft_opening
