target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,fixture_datetime,minutes_to_kickoff,prelock_window_minutes,prelock_window_start,useful_prelock_slots,next_useful_prelock_slot,in_window_now,prelock_retained,prelock_decision,prelock_decision_reason,prelock_lineup_state,prelock_odds_state,prelock_availability_state,exclusion_reason,next_action
2026-05-26,2026-05-26T23:58:19+01:00,1535324,CONMEBOL Libertadores,LDU de Quito,Always Ready,UNDER_3_5,0.770525,127.772,FAILURE_MODE_AVALANCHE_RISK,2026-05-26T23:00+01:00,-58.32,90,2026-05-26T21:30+01:00,2026-05-26T22:00+01:00,,NO,NO,,,,,,KICKOFF_ALREADY_PASSED,WAIT_FOR_POST_RESULTS
