target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-08-24,2026-08-24T09:10:57+01:00,LOCAL_RAW_CANDIDATES_FOUND,4044,3,6,"Review accepted rows, then feed normal scoring gates.",NO,NO
