target_date,generated_at,source_rows,finished_rows,pending_rows,summary_rows,top_market_by_hit_rate,top_market_by_hit_or_void_rate,sample_warning_counts,calibration_status_counts,next_action,auto_apply,production_change
2026-08-24,2026-08-24T09:11:10+01:00,709,355,354,84,SCORE_BUCKET=SCORE_90_PLUS | API_DOUBLE_CHANCE | hit_rate_pct=87.4 | evaluated=135,SCORE_BUCKET=SCORE_90_PLUS | API_DNB | hit_or_void_rate_pct=87.4 | evaluated=135,SAMPLE_OK_100_PLUS=63; INSUFFICIENT_SAMPLE_UNDER_20=7; MEDIUM_SAMPLE_UNDER_100=7; LOW_SAMPLE_UNDER_50=7,CALIBRATION_NEUTRAL=31; CALIBRATION_STRONG_OBSERVED_EDGE=16; CALIBRATION_MEDIUM_OBSERVED_EDGE=10; CALIBRATION_WEAK_OR_NEGATIVE=10; CALIBRATION_STRONG_PROTECTED_MARKET=7; CALIBRATION_OBSERVE_ONLY=7; CALIBRATION_MEDIUM_PROTECTED_MARKET=3,Use this summary to design future promotion rules only after enough sample size exists. It cannot create picks or stake.,NO,NO
