summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,1,1.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,result_available_rows,1,1.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,pending_rows,1,0.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,unmatched_rows,1,0.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,bet_rows,1,1.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,lean_play_rows,1,0.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,premium_rows,1,1.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,standard_rows,1,0.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,wins,1,1.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,losses,1,0.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,pushes,1,0.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
overall,voids,1,0.0,,2026-07-03,2026-07-04T09:31:58+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-03-20260704T093158Z
