fixture_id,league,home_team,away_team,market_primary,kickoff_time,minutes_to_kickoff,prelock_window_start,prelock_status,recommended_next_action,recommended_command
1494200,Allsvenskan,Sirius,Mjallby AIF,OVER_2_5,2026-07-03T17:00:17.800000+00:00,-991.73,2026-07-03T15:30:17.800000+00:00,KICKOFF_PASSED,ALL_SETTLED,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-07-03 --timezone Atlantic/Canary --mode status
