target_date,generated_at,urls_reviewed,rows_written,fetch_status_counts,marker_counts,auto_apply,production_change
2026-07-03,2026-07-03T21:39:05+01:00,1,16,OK=16,possible starting lineup=4; team news=6; lineups=6,NO,NO
