target_date,generated_at,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,discovery_status,extract_status,notes,auto_apply,production_change
2026-07-03,2026-07-03T19:43:41+01:00,1494200,Allsvenskan,Sweden,Sirius,Mjallby AIF,home,sportsmole,https://www.sportsmole.co.uk/football/sirius/preview/sirius-vs-mjallby-aif-prediction-team-news-lineups_600513.html,Celic; Ekstrom; Castegren; Anker; Krusnell; Svensson; Heier; Lindberg; Jonsson; Ure; Bjerkebo,URL_DISCOVERED:generic,EXTRACTED,"Sirius vs Mjallby AIF - prediction, team news, lineups | relevance=RELEVANT_FIXTURE_PAGE | method=sportsmole_structured_section",NO,NO
2026-07-03,2026-07-03T19:43:41+01:00,1494200,Allsvenskan,Sweden,Sirius,Mjallby AIF,away,sportsmole,https://www.sportsmole.co.uk/football/sirius/preview/sirius-vs-mjallby-aif-prediction-team-news-lineups_600513.html,Wallinder; Iqbal; Noren; Tidstrand; Granath; Gustavsson; Thorell; Arrhenius; Manneh; Bergstrom; Samuelson,URL_DISCOVERED:generic,EXTRACTED,"Sirius vs Mjallby AIF - prediction, team news, lineups | relevance=RELEVANT_FIXTURE_PAGE | method=sportsmole_structured_section",NO,NO
