target_date,generated_at,fixture_id,home_team,away_team,market_hint,before_primary,after_primary,before_permission,after_permission,guard_action,reason,auto_apply,production_change
2026-07-27,2026-07-27T11:54:05+01:00,1494217,IF Brommapojkarna,Hammarby FF,OVER_2_5,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-07-27,2026-07-27T11:54:05+01:00,1494711,KFUM Oslo,Molde,OVER_2_5,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-07-27,2026-07-27T11:54:05+01:00,1492307,Remo,Vitoria,OVER_1_5,UNDER_3_5_REVIEW,NO_CLEAR_STAT_MARKET,NO_BET_OR_WATCH,NO_BET,BLOCKED_INVERSION,proxy objective-context tempo/over source cannot be inverted into under/no-goals market,NO,NO
2026-07-27,2026-07-27T11:54:05+01:00,1494709,Aalesund,Viking,AWAY_WIN,UNDER_3_5_REVIEW,UNDER_3_5_REVIEW,NO_BET_OR_WATCH,NO_BET_OR_WATCH,NO_CHANGE,not a proxy inversion,NO,NO
