target_date,generated_at,close_rank,issue_type,severity,fixture_id,home_team,away_team,market_primary,field_name,current_value,close_state,close_reason,next_action,source_file,auto_fix,production_change,guardrail_status
2026-07-27,2026-07-27T05:05:34+01:00,1,MISSING_RESULT_FILE,P2,,,,UNKNOWN,result_status,EMPTY,WAIT_POST_RESULT_LABELING,No dated market result file exists yet.,RUN_POST_RESULTS_PIPELINE,data/processed/governance/vsigma_market_results_labeled.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-07-27,2026-07-27T05:05:34+01:00,2,PRELOCK_OPEN_ITEM,P2,1494212,Halmstad,BK Hacken,AWAY_WIN,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-07-27,2026-07-27T05:05:34+01:00,3,PRELOCK_OPEN_ITEM,P2,1494213,Hammarby FF,Degerfors IF,BTTS_YES,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-07-27,2026-07-27T05:05:34+01:00,4,PRELOCK_OPEN_ITEM,P2,1507002,FC Anyang,Gwangju FC,HOME_WIN,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
