target_date,generated_at,dispatch_rank,route_rank,route_decision,gate_status,fixture_id,home_team,away_team,market_primary,dispatch_status,dispatch_allowed,dispatch_reason,manual_command,safe_execution_phase,auto_run,production_change,guardrail_status
2026-07-27,2026-07-27T02:46:30+01:00,1,1,PRELOCK_CONTEXT_MISSING,MANUAL_TIMING_REVIEW,1494212,Halmstad,BK Hacken,AWAY_WIN,MANUAL_TIMING_REVIEW_REQUIRED,NO,Daily run plan lacks timing context; operator must inspect before dispatch.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-07-27 --timezone Atlantic/Canary --mode prelock --window-minutes 90,manual_timing_review,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-07-27,2026-07-27T02:46:30+01:00,2,2,PRELOCK_CONTEXT_MISSING,MANUAL_TIMING_REVIEW,1494213,Hammarby FF,Degerfors IF,BTTS_YES,MANUAL_TIMING_REVIEW_REQUIRED,NO,Daily run plan lacks timing context; operator must inspect before dispatch.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-07-27 --timezone Atlantic/Canary --mode prelock --window-minutes 90,manual_timing_review,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-07-27,2026-07-27T02:46:30+01:00,3,3,PRELOCK_CONTEXT_MISSING,MANUAL_TIMING_REVIEW,1507002,FC Anyang,Gwangju FC,HOME_WIN,MANUAL_TIMING_REVIEW_REQUIRED,NO,Daily run plan lacks timing context; operator must inspect before dispatch.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-07-27 --timezone Atlantic/Canary --mode prelock --window-minutes 90,manual_timing_review,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
