target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,source_path,raw_trust_status,trust_reason,allowed_downstream_use,auto_apply,production_change
2026-07-26,2026-07-26T19:30:11+01:00,1492307,,,Remo,Vitoria,,data/processed/governance/vsigma_shadow_candidates.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494219,Allsvenskan,Sweden,Gais,Halmstad,2026-07-26T15:30:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494217,Allsvenskan,Sweden,IF Brommapojkarna,Hammarby FF,2026-07-26T13:00:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494222,Allsvenskan,Sweden,Malmo FF,IF Elfsborg,2026-07-26T15:30:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494223,Allsvenskan,Sweden,Sirius,IFK Goteborg,2026-07-26T13:00:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494709,Eliteserien,Norway,Aalesund,Viking,2026-07-26T18:15:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494710,Eliteserien,Norway,Brann,Valerenga,2026-07-26T13:30:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494711,Eliteserien,Norway,KFUM Oslo,Molde,2026-07-26T16:00:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494714,Eliteserien,Norway,Sandefjord,Bodo/Glimt,2026-07-26T16:00:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-26,2026-07-26T19:30:11+01:00,1494715,Eliteserien,Norway,Sarpsborg 08 FF,Ham-Kam,2026-07-26T16:00:00+01:00,data/processed/matches_league_filtered.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
